funcid,dim,milestone,error
30,10,1,3.191548e+07
30,10,2,2.731428e+07
30,10,3,2.731428e+07
30,10,5,1.104302e+06
30,10,10,2.087636e+05
30,10,20,2.087636e+05
30,10,30,2.087636e+05
30,10,40,2.087636e+05
30,10,50,1.068666e+05
30,10,60,5.488390e+04
30,10,70,3.735045e+04
30,10,80,2.675956e+04
30,10,90,2.174004e+04
30,10,100,1.533822e+04
30,10,1,1.474481e+07
30,10,2,1.474481e+07
30,10,3,1.474481e+07
30,10,5,5.181687e+06
30,10,10,1.056372e+05
30,10,20,1.056372e+05
30,10,30,1.056372e+05
30,10,40,1.056372e+05
30,10,50,1.056372e+05
30,10,60,3.555884e+04
30,10,70,1.061966e+04
30,10,80,1.061966e+04
30,10,90,1.061966e+04
30,10,100,1.061966e+04
30,10,1,4.493446e+07
30,10,2,3.849329e+07
30,10,3,3.849329e+07
30,10,5,2.125491e+06
30,10,10,2.125491e+06
30,10,20,1.346465e+05
30,10,30,1.346465e+05
30,10,40,1.346465e+05
30,10,50,1.346465e+05
30,10,60,1.346465e+05
30,10,70,6.592210e+04
30,10,80,4.794365e+04
30,10,90,2.689667e+04
30,10,100,2.558024e+04
30,10,1,3.105691e+07
30,10,2,3.105691e+07
30,10,3,1.953175e+07
30,10,5,4.181548e+06
30,10,10,5.707532e+05
30,10,20,1.410213e+05
30,10,30,1.410213e+05
30,10,40,1.410213e+05
30,10,50,1.410213e+05
30,10,60,6.318262e+04
30,10,70,4.757895e+04
30,10,80,3.317976e+04
30,10,90,2.781968e+04
30,10,100,2.078854e+04
30,10,1,1.384280e+07
30,10,2,1.384280e+07
30,10,3,1.384280e+07
30,10,5,7.243611e+05
30,10,10,2.507644e+05
30,10,20,7.177002e+04
30,10,30,7.177002e+04
30,10,40,7.177002e+04
30,10,50,7.177002e+04
30,10,60,3.617380e+04
30,10,70,3.251330e+04
30,10,80,2.393963e+04
30,10,90,1.998754e+04
30,10,100,1.900473e+04
