funcid,dim,milestone,error
25,10,1,8.660528e+02
25,10,2,8.660528e+02
25,10,3,6.238875e+02
25,10,5,4.660843e+02
25,10,10,4.306480e+02
25,10,20,4.306480e+02
25,10,30,4.306480e+02
25,10,40,4.306480e+02
25,10,50,4.306480e+02
25,10,60,4.008423e+02
25,10,70,3.996868e+02
25,10,80,3.996211e+02
25,10,90,3.996211e+02
25,10,100,3.996211e+02
25,10,1,9.207612e+02
25,10,2,9.207612e+02
25,10,3,9.207612e+02
25,10,5,4.833418e+02
25,10,10,4.579910e+02
25,10,20,4.522757e+02
25,10,30,4.462497e+02
25,10,40,4.462497e+02
25,10,50,4.056606e+02
25,10,60,4.007946e+02
25,10,70,3.984299e+02
25,10,80,3.979915e+02
25,10,90,3.979118e+02
25,10,100,3.979118e+02
25,10,1,5.362744e+02
25,10,2,5.362744e+02
25,10,3,5.362744e+02
25,10,5,5.066930e+02
25,10,10,4.584741e+02
25,10,20,4.471171e+02
25,10,30,4.254042e+02
25,10,40,4.254042e+02
25,10,50,4.254042e+02
25,10,60,4.006823e+02
25,10,70,3.996883e+02
25,10,80,3.996307e+02
25,10,90,3.996306e+02
25,10,100,3.996284e+02
25,10,1,1.103040e+03
25,10,2,9.760069e+02
25,10,3,8.110954e+02
25,10,5,4.798913e+02
25,10,10,4.499545e+02
25,10,20,4.471306e+02
25,10,30,4.471306e+02
25,10,40,4.471306e+02
25,10,50,4.369871e+02
25,10,60,4.000163e+02
25,10,70,3.996314e+02
25,10,80,3.996303e+02
25,10,90,3.996303e+02
25,10,100,3.996303e+02
25,10,1,8.842317e+02
25,10,2,7.772082e+02
25,10,3,7.772082e+02
25,10,5,4.694149e+02
25,10,10,4.457428e+02
25,10,20,4.457428e+02
25,10,30,4.457428e+02
25,10,40,4.457428e+02
25,10,50,4.322224e+02
25,10,60,4.002672e+02
25,10,70,3.996790e+02
25,10,80,3.996203e+02
25,10,90,3.996199e+02
25,10,100,3.996199e+02
