funcid,dim,milestone,error
16,10,1,5.860723e+02
16,10,2,5.860723e+02
16,10,3,5.860723e+02
16,10,5,1.599138e+02
16,10,10,1.213992e+02
16,10,20,2.484283e+01
16,10,30,2.484283e+01
16,10,40,2.484283e+01
16,10,50,2.484283e+01
16,10,60,2.287666e+01
16,10,70,1.246258e+01
16,10,80,1.190805e+01
16,10,90,1.190790e+01
16,10,100,1.190790e+01
16,10,1,5.379336e+02
16,10,2,3.312106e+02
16,10,3,3.312106e+02
16,10,5,3.312106e+02
16,10,10,1.433509e+02
16,10,20,3.823541e+01
16,10,30,3.823541e+01
16,10,40,3.823541e+01
16,10,50,3.823541e+01
16,10,60,3.995964e+00
16,10,70,1.174639e+00
16,10,80,1.025331e+00
16,10,90,1.025331e+00
16,10,100,1.025331e+00
16,10,1,8.781947e+02
16,10,2,6.775250e+02
16,10,3,4.445449e+02
16,10,5,4.358844e+02
16,10,10,8.054292e+01
16,10,20,8.054292e+01
16,10,30,8.054292e+01
16,10,40,4.426184e+01
16,10,50,4.426184e+01
16,10,60,2.879620e+00
16,10,70,2.126009e+00
16,10,80,2.056448e+00
16,10,90,2.045579e+00
16,10,100,2.045579e+00
16,10,1,5.473399e+02
16,10,2,5.473399e+02
16,10,3,5.473399e+02
16,10,5,5.473399e+02
16,10,10,3.981424e+02
16,10,20,4.167882e+01
16,10,30,4.167882e+01
16,10,40,4.167882e+01
16,10,50,4.167882e+01
16,10,60,1.297678e+01
16,10,70,1.997781e+00
16,10,80,1.139734e+00
16,10,90,1.130226e+00
16,10,100,1.130226e+00
16,10,1,7.366830e+02
16,10,2,6.669064e+02
16,10,3,6.669064e+02
16,10,5,2.320580e+02
16,10,10,7.048634e+01
16,10,20,2.807729e+01
16,10,30,2.807729e+01
16,10,40,2.807729e+01
16,10,50,2.807729e+01
16,10,60,9.186140e+00
16,10,70,4.485838e+00
16,10,80,3.874735e+00
16,10,90,2.993753e+00
16,10,100,2.554519e+00
