funcid,dim,milestone,error
13,10,1,1.314407e+07
13,10,2,3.219916e+06
13,10,3,3.219916e+06
13,10,5,8.372949e+04
13,10,10,2.312821e+03
13,10,20,1.675898e+03
13,10,30,1.675898e+03
13,10,40,1.675898e+03
13,10,50,1.675898e+03
13,10,60,1.302622e+03
13,10,70,3.682810e+02
13,10,80,3.676776e+02
13,10,90,3.492095e+02
13,10,100,3.492086e+02
13,10,1,9.463012e+06
13,10,2,9.463012e+06
13,10,3,7.419068e+06
13,10,5,1.471773e+04
13,10,10,1.230282e+04
13,10,20,4.272645e+03
13,10,30,4.272645e+03
13,10,40,2.537161e+03
13,10,50,2.031440e+03
13,10,60,1.094795e+03
13,10,70,2.601364e+02
13,10,80,2.293472e+02
13,10,90,2.293293e+02
13,10,100,2.293293e+02
13,10,1,2.127035e+07
13,10,2,4.273577e+06
13,10,3,4.273577e+06
13,10,5,2.850202e+04
13,10,10,1.957845e+03
13,10,20,1.957845e+03
13,10,30,1.957845e+03
13,10,40,1.957845e+03
13,10,50,1.957845e+03
13,10,60,5.633178e+02
13,10,70,8.526353e+01
13,10,80,8.526353e+01
13,10,90,8.526353e+01
13,10,100,8.526353e+01
13,10,1,1.032134e+07
13,10,2,2.097866e+06
13,10,3,2.097866e+06
13,10,5,2.270454e+04
13,10,10,1.912045e+03
13,10,20,1.912045e+03
13,10,30,1.912045e+03
13,10,40,5.770281e+02
13,10,50,5.770281e+02
13,10,60,3.524524e+02
13,10,70,1.245505e+02
13,10,80,7.186849e+01
13,10,90,7.184122e+01
13,10,100,7.184122e+01
13,10,1,3.582123e+06
13,10,2,3.573755e+04
13,10,3,3.573755e+04
13,10,5,2.059922e+04
13,10,10,1.135740e+04
13,10,20,2.470419e+03
13,10,30,2.470419e+03
13,10,40,2.470419e+03
13,10,50,2.470419e+03
13,10,60,1.003657e+03
13,10,70,3.155655e+02
13,10,80,3.044734e+02
13,10,90,3.044262e+02
13,10,100,3.031557e+02
