funcid,dim,milestone,error
3,10,1,2.921900e+04
3,10,2,1.877729e+04
3,10,3,1.877729e+04
3,10,5,6.627321e+03
3,10,10,4.518417e+03
3,10,20,4.518417e+03
3,10,30,4.518417e+03
3,10,40,4.518417e+03
3,10,50,2.394267e+03
3,10,60,2.394267e+03
3,10,70,4.441723e+01
3,10,80,5.162833e+00
3,10,90,2.985468e-01
3,10,100,1.659973e-01
3,10,1,2.977739e+04
3,10,2,1.026784e+04
3,10,3,1.026784e+04
3,10,5,1.026784e+04
3,10,10,7.864271e+03
3,10,20,3.899323e+03
3,10,30,3.317012e+03
3,10,40,3.317012e+03
3,10,50,3.317012e+03
3,10,60,3.317012e+03
3,10,70,3.426289e+02
3,10,80,3.630838e+01
3,10,90,3.714776e+00
3,10,100,2.142229e+00
3,10,1,2.923879e+04
3,10,2,2.923879e+04
3,10,3,2.479789e+04
3,10,5,9.300836e+03
3,10,10,4.925406e+03
3,10,20,1.649516e+03
3,10,30,1.649516e+03
3,10,40,1.649516e+03
3,10,50,1.649516e+03
3,10,60,1.649516e+03
3,10,70,2.870587e+02
3,10,80,2.829977e+00
3,10,90,1.595695e-01
3,10,100,7.655728e-02
3,10,1,1.998953e+04
3,10,2,1.998953e+04
3,10,3,1.998953e+04
3,10,5,1.873242e+04
3,10,10,1.096128e+04
3,10,20,7.694901e+03
3,10,30,7.121501e+03
3,10,40,3.270279e+03
3,10,50,3.270279e+03
3,10,60,3.270279e+03
3,10,70,1.763504e+02
3,10,80,2.381569e+01
3,10,90,9.415393e-01
3,10,100,9.415393e-01
3,10,1,3.298394e+04
3,10,2,1.818955e+04
3,10,3,1.818955e+04
3,10,5,1.053839e+04
3,10,10,5.534207e+03
3,10,20,4.528291e+03
3,10,30,4.528291e+03
3,10,40,4.528291e+03
3,10,50,3.347128e+03
3,10,60,3.347128e+03
3,10,70,4.759382e+01
3,10,80,1.363718e+00
3,10,90,2.157394e-01
3,10,100,1.827494e-01
