funcid,dim,milestone,error
23,10,1,4.374063e+02
23,10,2,4.374063e+02
23,10,3,4.374063e+02
23,10,5,3.807596e+02
23,10,10,3.272947e+02
23,10,20,3.223496e+02
23,10,30,3.223496e+02
23,10,40,3.223496e+02
23,10,50,3.223496e+02
23,10,60,3.124761e+02
23,10,70,3.124761e+02
23,10,80,3.124761e+02
23,10,90,3.124761e+02
23,10,100,3.124761e+02
23,10,1,4.489120e+02
23,10,2,4.489120e+02
23,10,3,4.350178e+02
23,10,5,3.764112e+02
23,10,10,3.301793e+02
23,10,20,3.301793e+02
23,10,30,3.301793e+02
23,10,40,3.301793e+02
23,10,50,3.157605e+02
23,10,60,3.124985e+02
23,10,70,3.122490e+02
23,10,80,3.122490e+02
23,10,90,3.122490e+02
23,10,100,3.122490e+02
23,10,1,4.406281e+02
23,10,2,4.400180e+02
23,10,3,4.358296e+02
23,10,5,3.634628e+02
23,10,10,3.248374e+02
23,10,20,3.248374e+02
23,10,30,3.248374e+02
23,10,40,3.204135e+02
23,10,50,3.204135e+02
23,10,60,3.042069e+02
23,10,70,3.041403e+02
23,10,80,3.041403e+02
23,10,90,3.041403e+02
23,10,100,3.041403e+02
23,10,1,4.589918e+02
23,10,2,4.393069e+02
23,10,3,4.286443e+02
23,10,5,3.827690e+02
23,10,10,3.441083e+02
23,10,20,3.285395e+02
23,10,30,3.285395e+02
23,10,40,3.285395e+02
23,10,50,3.173675e+02
23,10,60,3.043364e+02
23,10,70,3.040631e+02
23,10,80,3.040631e+02
23,10,90,3.040631e+02
23,10,100,3.040631e+02
23,10,1,4.682562e+02
23,10,2,4.435065e+02
23,10,3,4.432992e+02
23,10,5,3.748560e+02
23,10,10,3.382759e+02
23,10,20,3.274384e+02
23,10,30,3.274384e+02
23,10,40,3.199350e+02
23,10,50,3.199350e+02
23,10,60,3.150979e+02
23,10,70,3.110584e+02
23,10,80,3.084740e+02
23,10,90,3.084740e+02
23,10,100,3.084740e+02
