funcid,dim,milestone,error
1,10,1,6.971757e+09
1,10,2,5.338985e+09
1,10,3,5.338985e+09
1,10,5,5.180024e+08
1,10,10,6.641383e+07
1,10,20,3.459694e+06
1,10,30,3.459694e+06
1,10,40,3.459694e+06
1,10,50,3.459694e+06
1,10,60,3.848873e+03
1,10,70,3.836854e+03
1,10,80,3.836604e+03
1,10,90,3.836604e+03
1,10,100,3.836604e+03
1,10,1,1.076804e+10
1,10,2,9.439683e+09
1,10,3,9.089152e+09
1,10,5,1.443185e+09
1,10,10,8.659783e+07
1,10,20,7.573745e+06
1,10,30,7.573745e+06
1,10,40,7.573745e+06
1,10,50,7.573745e+06
1,10,60,1.534043e+03
1,10,70,3.559056e+02
1,10,80,3.559056e+02
1,10,90,3.559056e+02
1,10,100,3.559056e+02
1,10,1,5.397369e+09
1,10,2,5.397369e+09
1,10,3,5.397369e+09
1,10,5,1.872990e+08
1,10,10,1.970568e+07
1,10,20,2.837846e+06
1,10,30,2.837846e+06
1,10,40,2.837846e+06
1,10,50,2.837846e+06
1,10,60,3.043263e+04
1,10,70,3.613786e+02
1,10,80,3.613786e+02
1,10,90,3.613786e+02
1,10,100,3.613786e+02
1,10,1,1.237275e+10
1,10,2,8.914903e+09
1,10,3,8.914903e+09
1,10,5,4.873334e+08
1,10,10,1.205284e+07
1,10,20,1.041018e+07
1,10,30,7.032914e+06
1,10,40,7.032914e+06
1,10,50,7.032914e+06
1,10,60,3.064468e+04
1,10,70,1.389175e+02
1,10,80,1.389175e+02
1,10,90,1.389175e+02
1,10,100,1.389175e+02
1,10,1,8.392264e+09
1,10,2,8.392264e+09
1,10,3,6.627412e+09
1,10,5,4.156792e+08
1,10,10,9.589510e+06
1,10,20,9.589510e+06
1,10,30,9.589510e+06
1,10,40,9.589510e+06
1,10,50,9.589510e+06
1,10,60,2.134308e+04
1,10,70,1.813911e+03
1,10,80,1.813224e+03
1,10,90,1.813224e+03
1,10,100,1.813224e+03
