funcid,dim,milestone,error
6,10,1,4.423661e+01
6,10,2,4.423661e+01
6,10,3,4.423661e+01
6,10,5,1.875551e+01
6,10,10,5.544164e+00
6,10,20,5.544164e+00
6,10,30,4.485450e+00
6,10,40,4.485450e+00
6,10,50,2.380879e+00
6,10,60,2.994048e-01
6,10,70,1.377034e-01
6,10,80,4.805381e-02
6,10,90,4.805381e-02
6,10,100,4.805381e-02
6,10,1,5.456087e+01
6,10,2,5.456087e+01
6,10,3,5.456087e+01
6,10,5,2.283649e+01
6,10,10,4.517402e+00
6,10,20,4.060057e+00
6,10,30,4.060057e+00
6,10,40,4.060057e+00
6,10,50,4.060057e+00
6,10,60,5.055626e-01
6,10,70,1.832766e-01
6,10,80,1.832766e-01
6,10,90,1.832766e-01
6,10,100,1.832766e-01
6,10,1,7.544961e+01
6,10,2,4.810004e+01
6,10,3,4.810004e+01
6,10,5,3.207000e+01
6,10,10,5.385466e+00
6,10,20,5.347651e+00
6,10,30,5.347651e+00
6,10,40,5.347651e+00
6,10,50,5.347651e+00
6,10,60,3.893278e-01
6,10,70,1.676231e-01
6,10,80,1.676231e-01
6,10,90,1.676231e-01
6,10,100,1.676231e-01
6,10,1,6.704965e+01
6,10,2,5.851669e+01
6,10,3,5.851669e+01
6,10,5,1.878135e+01
6,10,10,7.546067e+00
6,10,20,7.546067e+00
6,10,30,5.063461e+00
6,10,40,5.063461e+00
6,10,50,5.063461e+00
6,10,60,5.128644e-01
6,10,70,1.058524e-01
6,10,80,1.058524e-01
6,10,90,1.058524e-01
6,10,100,1.058524e-01
6,10,1,7.100925e+01
6,10,2,7.100925e+01
6,10,3,6.448175e+01
6,10,5,2.506681e+01
6,10,10,6.893373e+00
6,10,20,5.436742e+00
6,10,30,3.963625e+00
6,10,40,3.963625e+00
6,10,50,3.963625e+00
6,10,60,1.876871e-01
6,10,70,8.182287e-02
6,10,80,8.182287e-02
6,10,90,8.182287e-02
6,10,100,8.182287e-02
