funcid,dim,milestone,error
5,10,1,8.462131e+01
5,10,2,8.462131e+01
5,10,3,8.462131e+01
5,10,5,4.283693e+01
5,10,10,2.079406e+01
5,10,20,2.079406e+01
5,10,30,2.079406e+01
5,10,40,2.079406e+01
5,10,50,2.079406e+01
5,10,60,8.154431e+00
5,10,70,6.968862e+00
5,10,80,6.965403e+00
5,10,90,6.965403e+00
5,10,100,6.965403e+00
5,10,1,1.076674e+02
5,10,2,1.076674e+02
5,10,3,1.076674e+02
5,10,5,5.964666e+01
5,10,10,4.257888e+01
5,10,20,2.825000e+01
5,10,30,2.825000e+01
5,10,40,2.732136e+01
5,10,50,2.732136e+01
5,10,60,1.292526e+01
5,10,70,9.950777e+00
5,10,80,9.949687e+00
5,10,90,9.949687e+00
5,10,100,9.949687e+00
5,10,1,1.116222e+02
5,10,2,9.155104e+01
5,10,3,6.148828e+01
5,10,5,5.949347e+01
5,10,10,2.589308e+01
5,10,20,2.589308e+01
5,10,30,2.589308e+01
5,10,40,2.589308e+01
5,10,50,2.589308e+01
5,10,60,1.781763e+01
5,10,70,1.094893e+01
5,10,80,1.094546e+01
5,10,90,1.094546e+01
5,10,100,1.094546e+01
5,10,1,1.203343e+02
5,10,2,9.588856e+01
5,10,3,9.588856e+01
5,10,5,4.772316e+01
5,10,10,3.242318e+01
5,10,20,3.242318e+01
5,10,30,2.173639e+01
5,10,40,2.173639e+01
5,10,50,2.173639e+01
5,10,60,9.599688e+00
5,10,70,8.955037e+00
5,10,80,8.955037e+00
5,10,90,8.955037e+00
5,10,100,8.955037e+00
5,10,1,1.006907e+02
5,10,2,1.006907e+02
5,10,3,1.006907e+02
5,10,5,6.624847e+01
5,10,10,2.777307e+01
5,10,20,2.777307e+01
5,10,30,2.777307e+01
5,10,40,2.280638e+01
5,10,50,2.280638e+01
5,10,60,9.205997e+00
5,10,70,5.983027e+00
5,10,80,5.983027e+00
5,10,90,5.983027e+00
5,10,100,5.983027e+00
