funcid,dim,milestone,error
24,10,1,4.720800e+02
24,10,2,4.720800e+02
24,10,3,4.720800e+02
24,10,5,3.944925e+02
24,10,10,3.506145e+02
24,10,20,3.506145e+02
24,10,30,2.466812e+02
24,10,40,2.466812e+02
24,10,50,2.466812e+02
24,10,60,1.508130e+02
24,10,70,1.004817e+02
24,10,80,1.002899e+02
24,10,90,1.000052e+02
24,10,100,1.000007e+02
24,10,1,4.816644e+02
24,10,2,4.816644e+02
24,10,3,4.816644e+02
24,10,5,3.151578e+02
24,10,10,1.530486e+02
24,10,20,1.530486e+02
24,10,30,1.530486e+02
24,10,40,1.530486e+02
24,10,50,1.530486e+02
24,10,60,1.380078e+02
24,10,70,1.002131e+02
24,10,80,1.000359e+02
24,10,90,1.000359e+02
24,10,100,1.000359e+02
24,10,1,5.422369e+02
24,10,2,4.886135e+02
24,10,3,4.746119e+02
24,10,5,4.049030e+02
24,10,10,3.622827e+02
24,10,20,3.546656e+02
24,10,30,3.431194e+02
24,10,40,3.431194e+02
24,10,50,2.077153e+02
24,10,60,1.795214e+02
24,10,70,1.009875e+02
24,10,80,1.001833e+02
24,10,90,1.000246e+02
24,10,100,1.000039e+02
24,10,1,3.033694e+02
24,10,2,3.033694e+02
24,10,3,3.033694e+02
24,10,5,3.033694e+02
24,10,10,2.413876e+02
24,10,20,2.413876e+02
24,10,30,2.413876e+02
24,10,40,1.629177e+02
24,10,50,1.629177e+02
24,10,60,1.331207e+02
24,10,70,1.004611e+02
24,10,80,1.002563e+02
24,10,90,1.000995e+02
24,10,100,1.000322e+02
24,10,1,4.942911e+02
24,10,2,4.587352e+02
24,10,3,4.547748e+02
24,10,5,3.212888e+02
24,10,10,3.212888e+02
24,10,20,1.704690e+02
24,10,30,1.704690e+02
24,10,40,1.704690e+02
24,10,50,1.704690e+02
24,10,60,1.549580e+02
24,10,70,1.005813e+02
24,10,80,1.000357e+02
24,10,90,1.000308e+02
24,10,100,1.000054e+02
