funcid,dim,milestone,error
11,10,1,4.551904e+02
11,10,2,4.551904e+02
11,10,3,4.551904e+02
11,10,5,1.033511e+02
11,10,10,4.193846e+01
11,10,20,4.193846e+01
11,10,30,4.115762e+01
11,10,40,4.115762e+01
11,10,50,3.749652e+01
11,10,60,2.046692e+01
11,10,70,4.491372e+00
11,10,80,4.255259e+00
11,10,90,4.255259e+00
11,10,100,4.255259e+00
11,10,1,4.805244e+02
11,10,2,4.805244e+02
11,10,3,4.805244e+02
11,10,5,1.623534e+02
11,10,10,5.805459e+01
11,10,20,3.624735e+01
11,10,30,3.624735e+01
11,10,40,3.624735e+01
11,10,50,3.624735e+01
11,10,60,1.861703e+01
11,10,70,7.653815e+00
11,10,80,7.653815e+00
11,10,90,7.619939e+00
11,10,100,7.600692e+00
11,10,1,1.168241e+03
11,10,2,1.168241e+03
11,10,3,1.168241e+03
11,10,5,6.064551e+02
11,10,10,6.785821e+01
11,10,20,5.944028e+01
11,10,30,5.944028e+01
11,10,40,5.673426e+01
11,10,50,5.673426e+01
11,10,60,1.190427e+01
11,10,70,7.915395e+00
11,10,80,7.724588e+00
11,10,90,5.956317e+00
11,10,100,5.755227e+00
11,10,1,6.483162e+02
11,10,2,6.483162e+02
11,10,3,6.483162e+02
11,10,5,1.490919e+02
11,10,10,6.543184e+01
11,10,20,3.813548e+01
11,10,30,3.279186e+01
11,10,40,3.279186e+01
11,10,50,3.279186e+01
11,10,60,2.635076e+01
11,10,70,1.468285e+01
11,10,80,1.467452e+01
11,10,90,1.465563e+01
11,10,100,1.465563e+01
11,10,1,1.269942e+03
11,10,2,6.347159e+02
11,10,3,6.347159e+02
11,10,5,1.234139e+02
11,10,10,5.409425e+01
11,10,20,3.500829e+01
11,10,30,3.500829e+01
11,10,40,2.816251e+01
11,10,50,2.816251e+01
11,10,60,1.869434e+01
11,10,70,1.702229e+01
11,10,80,1.689543e+01
11,10,90,1.681391e+01
11,10,100,1.681391e+01
