funcid,dim,milestone,error
28,10,1,1.013031e+03
28,10,2,8.221334e+02
28,10,3,8.221334e+02
28,10,5,7.801643e+02
28,10,10,4.211465e+02
28,10,20,4.110931e+02
28,10,30,3.977775e+02
28,10,40,3.577686e+02
28,10,50,3.577686e+02
28,10,60,3.211114e+02
28,10,70,3.001578e+02
28,10,80,3.000245e+02
28,10,90,3.000032e+02
28,10,100,3.000012e+02
28,10,1,8.011103e+02
28,10,2,8.011103e+02
28,10,3,8.011103e+02
28,10,5,8.011103e+02
28,10,10,3.949741e+02
28,10,20,3.949741e+02
28,10,30,3.949741e+02
28,10,40,3.829722e+02
28,10,50,3.829722e+02
28,10,60,3.219256e+02
28,10,70,3.001567e+02
28,10,80,3.000454e+02
28,10,90,3.000023e+02
28,10,100,3.000018e+02
28,10,1,9.294188e+02
28,10,2,6.088453e+02
28,10,3,6.088453e+02
28,10,5,5.425219e+02
28,10,10,3.932811e+02
28,10,20,3.932811e+02
28,10,30,3.932811e+02
28,10,40,3.932811e+02
28,10,50,3.932811e+02
28,10,60,3.336097e+02
28,10,70,3.001810e+02
28,10,80,3.000195e+02
28,10,90,3.000036e+02
28,10,100,3.000012e+02
28,10,1,8.754480e+02
28,10,2,8.243771e+02
28,10,3,8.243771e+02
28,10,5,5.365431e+02
28,10,10,3.911476e+02
28,10,20,3.911476e+02
28,10,30,3.911476e+02
28,10,40,3.911476e+02
28,10,50,3.911476e+02
28,10,60,3.047795e+02
28,10,70,3.001238e+02
28,10,80,3.000140e+02
28,10,90,3.000078e+02
28,10,100,3.000078e+02
28,10,1,1.016250e+03
28,10,2,9.621691e+02
28,10,3,9.621691e+02
28,10,5,8.099987e+02
28,10,10,6.471439e+02
28,10,20,3.974632e+02
28,10,30,3.758536e+02
28,10,40,3.758536e+02
28,10,50,3.758536e+02
28,10,60,3.119634e+02
28,10,70,3.001381e+02
28,10,80,3.000182e+02
28,10,90,3.000027e+02
28,10,100,3.000007e+02
