funcid,dim,milestone,error
12,10,1,3.905740e+08
12,10,2,3.905740e+08
12,10,3,1.183216e+08
12,10,5,1.730403e+07
12,10,10,2.654962e+06
12,10,20,9.647615e+05
12,10,30,9.647615e+05
12,10,40,2.731131e+05
12,10,50,2.731131e+05
12,10,60,9.534990e+03
12,10,70,6.981472e+03
12,10,80,3.242534e+03
12,10,90,3.129897e+03
12,10,100,3.087608e+03
12,10,1,1.166774e+08
12,10,2,1.166774e+08
12,10,3,1.166774e+08
12,10,5,8.689573e+06
12,10,10,8.262738e+05
12,10,20,8.262738e+05
12,10,30,8.262738e+05
12,10,40,6.097789e+05
12,10,50,3.135107e+05
12,10,60,3.135107e+05
12,10,70,1.261340e+04
12,10,80,1.235340e+04
12,10,90,1.009699e+04
12,10,100,1.005488e+04
12,10,1,7.402941e+08
12,10,2,4.070678e+08
12,10,3,4.070678e+08
12,10,5,1.753638e+07
12,10,10,4.366719e+06
12,10,20,1.762647e+06
12,10,30,9.847666e+05
12,10,40,9.847666e+05
12,10,50,9.847666e+05
12,10,60,1.899656e+05
12,10,70,2.256607e+04
12,10,80,1.747139e+04
12,10,90,1.588497e+04
12,10,100,1.587453e+04
12,10,1,4.912024e+08
12,10,2,4.889798e+08
12,10,3,4.889798e+08
12,10,5,3.208938e+06
12,10,10,8.687936e+05
12,10,20,8.273884e+05
12,10,30,1.513020e+05
12,10,40,1.513020e+05
12,10,50,1.513020e+05
12,10,60,6.684799e+04
12,10,70,2.699486e+03
12,10,80,1.376674e+03
12,10,90,1.367947e+03
12,10,100,1.367225e+03
12,10,1,6.195235e+08
12,10,2,5.287826e+08
12,10,3,5.203862e+08
12,10,5,5.713388e+06
12,10,10,7.536809e+05
12,10,20,7.536809e+05
12,10,30,7.536809e+05
12,10,40,7.536809e+05
12,10,50,7.536809e+05
12,10,60,4.084330e+05
12,10,70,4.743385e+04
12,10,80,3.613407e+03
12,10,90,3.500136e+03
12,10,100,3.500136e+03
