funcid,dim,milestone,error
22,10,1,9.403346e+02
22,10,2,9.403346e+02
22,10,3,4.196987e+02
22,10,5,1.522801e+02
22,10,10,1.205609e+02
22,10,20,1.165234e+02
22,10,30,1.130781e+02
22,10,40,9.053541e+01
22,10,50,9.053541e+01
22,10,60,6.827060e+01
22,10,70,4.110340e+01
22,10,80,3.650906e+01
22,10,90,3.650581e+01
22,10,100,2.697854e+01
22,10,1,1.008494e+03
22,10,2,9.004512e+02
22,10,3,9.004512e+02
22,10,5,1.628424e+02
22,10,10,1.195807e+02
22,10,20,1.189070e+02
22,10,30,1.134900e+02
22,10,40,1.134900e+02
22,10,50,1.134900e+02
22,10,60,1.068572e+02
22,10,70,1.057413e+02
22,10,80,1.057413e+02
22,10,90,1.049544e+02
22,10,100,1.049544e+02
22,10,1,8.381274e+02
22,10,2,7.236606e+02
22,10,3,7.236606e+02
22,10,5,1.909539e+02
22,10,10,1.126993e+02
22,10,20,1.126993e+02
22,10,30,1.126993e+02
22,10,40,1.099680e+02
22,10,50,1.099680e+02
22,10,60,1.072719e+02
22,10,70,1.040883e+02
22,10,80,1.040883e+02
22,10,90,1.040883e+02
22,10,100,1.040883e+02
22,10,1,1.093587e+03
22,10,2,7.578160e+02
22,10,3,7.578160e+02
22,10,5,1.457327e+02
22,10,10,1.205227e+02
22,10,20,1.142811e+02
22,10,30,1.142811e+02
22,10,40,1.142811e+02
22,10,50,1.142811e+02
22,10,60,4.424870e+01
22,10,70,3.550586e+01
22,10,80,2.698360e+01
22,10,90,2.161667e+01
22,10,100,2.127256e+01
22,10,1,6.749925e+02
22,10,2,6.749925e+02
22,10,3,6.749925e+02
22,10,5,1.933069e+02
22,10,10,1.286149e+02
22,10,20,8.447492e+01
22,10,30,8.447492e+01
22,10,40,8.447492e+01
22,10,50,8.447492e+01
22,10,60,4.370035e+01
22,10,70,4.370035e+01
22,10,80,3.179292e+01
22,10,90,3.176651e+01
22,10,100,3.176596e+01
