funcid,dim,milestone,error
21,10,1,2.352860e+02
21,10,2,2.352860e+02
21,10,3,2.352860e+02
21,10,5,2.352860e+02
21,10,10,1.386076e+02
21,10,20,1.386076e+02
21,10,30,1.386076e+02
21,10,40,1.386076e+02
21,10,50,1.386076e+02
21,10,60,1.090320e+02
21,10,70,1.037678e+02
21,10,80,1.022972e+02
21,10,90,1.019640e+02
21,10,100,1.018630e+02
21,10,1,2.235236e+02
21,10,2,2.235236e+02
21,10,3,2.235236e+02
21,10,5,2.235236e+02
21,10,10,2.235236e+02
21,10,20,1.227780e+02
21,10,30,1.227780e+02
21,10,40,1.227780e+02
21,10,50,1.227780e+02
21,10,60,1.089392e+02
21,10,70,1.038428e+02
21,10,80,1.010167e+02
21,10,90,1.003017e+02
21,10,100,1.000106e+02
21,10,1,3.071724e+02
21,10,2,2.892359e+02
21,10,3,2.103274e+02
21,10,5,2.103274e+02
21,10,10,2.103274e+02
21,10,20,1.622057e+02
21,10,30,1.622057e+02
21,10,40,1.398905e+02
21,10,50,1.398905e+02
21,10,60,1.078320e+02
21,10,70,1.006267e+02
21,10,80,1.000117e+02
21,10,90,1.000003e+02
21,10,100,1.000001e+02
21,10,1,2.305919e+02
21,10,2,2.305919e+02
21,10,3,1.525629e+02
21,10,5,1.376533e+02
21,10,10,1.376533e+02
21,10,20,1.202847e+02
21,10,30,1.202847e+02
21,10,40,1.121777e+02
21,10,50,1.121777e+02
21,10,60,1.085966e+02
21,10,70,1.021954e+02
21,10,80,1.002194e+02
21,10,90,1.000005e+02
21,10,100,1.000001e+02
21,10,1,2.827665e+02
21,10,2,2.827665e+02
21,10,3,2.629172e+02
21,10,5,1.955120e+02
21,10,10,1.955120e+02
21,10,20,1.144377e+02
21,10,30,1.144377e+02
21,10,40,1.144377e+02
21,10,50,1.144377e+02
21,10,60,1.143326e+02
21,10,70,1.043265e+02
21,10,80,1.012650e+02
21,10,90,1.002073e+02
21,10,100,1.000749e+02
