funcid,dim,milestone,error
29,10,1,6.620063e+02
29,10,2,5.100269e+02
29,10,3,5.100269e+02
29,10,5,3.851465e+02
29,10,10,3.851465e+02
29,10,20,3.413265e+02
29,10,30,3.046356e+02
29,10,40,3.025832e+02
29,10,50,3.025832e+02
29,10,60,2.961959e+02
29,10,70,2.681038e+02
29,10,80,2.619474e+02
29,10,90,2.615154e+02
29,10,100,2.613348e+02
29,10,1,6.420475e+02
29,10,2,6.420475e+02
29,10,3,6.420475e+02
29,10,5,4.639189e+02
29,10,10,2.857403e+02
29,10,20,2.857403e+02
29,10,30,2.857403e+02
29,10,40,2.857403e+02
29,10,50,2.857403e+02
29,10,60,2.706660e+02
29,10,70,2.484743e+02
29,10,80,2.472875e+02
29,10,90,2.471652e+02
29,10,100,2.471652e+02
29,10,1,5.763509e+02
29,10,2,5.298275e+02
29,10,3,5.298275e+02
29,10,5,5.298275e+02
29,10,10,3.841855e+02
29,10,20,3.436692e+02
29,10,30,3.436692e+02
29,10,40,2.906814e+02
29,10,50,2.906814e+02
29,10,60,2.906814e+02
29,10,70,2.808334e+02
29,10,80,2.797247e+02
29,10,90,2.796237e+02
29,10,100,2.789799e+02
29,10,1,4.796316e+02
29,10,2,4.796316e+02
29,10,3,4.796316e+02
29,10,5,4.158589e+02
29,10,10,3.675330e+02
29,10,20,2.710782e+02
29,10,30,2.710782e+02
29,10,40,2.710782e+02
29,10,50,2.710782e+02
29,10,60,2.634989e+02
29,10,70,2.587591e+02
29,10,80,2.573164e+02
29,10,90,2.567659e+02
29,10,100,2.522312e+02
29,10,1,7.610825e+02
29,10,2,6.742800e+02
29,10,3,5.266755e+02
29,10,5,4.522633e+02
29,10,10,3.364122e+02
29,10,20,3.364122e+02
29,10,30,3.140593e+02
29,10,40,2.799962e+02
29,10,50,2.799962e+02
29,10,60,2.799962e+02
29,10,70,2.753614e+02
29,10,80,2.725372e+02
29,10,90,2.648674e+02
29,10,100,2.633697e+02
