funcid,dim,milestone,error
7,50,1,6.808777e+02
7,50,2,5.662668e+02
7,50,3,5.327804e+02
7,50,5,5.192572e+02
7,50,10,5.192572e+02
7,50,20,5.120719e+02
7,50,30,5.044976e+02
7,50,40,4.986599e+02
7,50,50,4.980954e+02
7,50,60,4.980954e+02
7,50,70,4.980954e+02
7,50,80,4.980954e+02
7,50,90,4.980954e+02
7,50,100,4.980954e+02
7,50,1,9.345119e+02
7,50,2,8.549844e+02
7,50,3,8.333359e+02
7,50,5,8.249586e+02
7,50,10,8.235985e+02
7,50,20,8.235407e+02
7,50,30,8.212671e+02
7,50,40,8.205778e+02
7,50,50,8.205778e+02
7,50,60,8.205778e+02
7,50,70,8.205778e+02
7,50,80,8.205778e+02
7,50,90,7.272636e+02
7,50,100,7.247036e+02
7,50,1,8.120490e+02
7,50,2,7.215213e+02
7,50,3,6.918006e+02
7,50,5,6.809196e+02
7,50,10,6.797714e+02
7,50,20,6.797564e+02
7,50,30,6.797563e+02
7,50,40,6.797559e+02
7,50,50,6.797559e+02
7,50,60,6.797553e+02
7,50,70,6.797553e+02
7,50,80,6.797543e+02
7,50,90,6.797543e+02
7,50,100,6.797543e+02
7,50,1,1.020853e+03
7,50,2,9.051519e+02
7,50,3,8.852981e+02
7,50,5,8.794781e+02
7,50,10,8.786570e+02
7,50,20,8.786366e+02
7,50,30,8.786366e+02
7,50,40,8.786366e+02
7,50,50,8.786366e+02
7,50,60,8.786366e+02
7,50,70,8.786366e+02
7,50,80,8.786366e+02
7,50,90,8.786366e+02
7,50,100,8.786366e+02
7,50,1,8.987732e+02
7,50,2,8.027305e+02
7,50,3,7.798362e+02
7,50,5,7.734434e+02
7,50,10,7.723391e+02
7,50,20,7.298235e+02
7,50,30,7.272596e+02
7,50,40,7.272499e+02
7,50,50,7.271539e+02
7,50,60,7.040594e+02
7,50,70,7.040528e+02
7,50,80,7.040528e+02
7,50,90,7.040528e+02
7,50,100,7.040478e+02
