funcid,dim,milestone,error
16,50,1,1.686489e+03
16,50,2,1.516792e+03
16,50,3,1.463169e+03
16,50,5,1.403168e+03
16,50,10,1.401159e+03
16,50,20,1.401031e+03
16,50,30,1.400981e+03
16,50,40,1.400981e+03
16,50,50,1.400981e+03
16,50,60,1.400981e+03
16,50,70,1.400981e+03
16,50,80,1.400981e+03
16,50,90,1.400981e+03
16,50,100,1.400981e+03
16,50,1,2.152373e+03
16,50,2,1.943716e+03
16,50,3,1.847326e+03
16,50,5,1.788738e+03
16,50,10,1.767016e+03
16,50,20,1.763010e+03
16,50,30,1.762748e+03
16,50,40,1.762748e+03
16,50,50,1.762748e+03
16,50,60,1.762748e+03
16,50,70,1.762748e+03
16,50,80,1.762748e+03
16,50,90,1.762748e+03
16,50,100,1.762748e+03
16,50,1,1.851351e+03
16,50,2,1.451305e+03
16,50,3,1.354263e+03
16,50,5,1.257248e+03
16,50,10,1.246558e+03
16,50,20,1.245794e+03
16,50,30,1.245723e+03
16,50,40,1.245723e+03
16,50,50,1.245723e+03
16,50,60,1.245723e+03
16,50,70,1.245723e+03
16,50,80,1.245723e+03
16,50,90,1.245723e+03
16,50,100,1.245723e+03
16,50,1,3.367406e+03
16,50,2,2.998313e+03
16,50,3,2.896417e+03
16,50,5,2.811972e+03
16,50,10,2.761639e+03
16,50,20,2.758877e+03
16,50,30,2.758877e+03
16,50,40,2.758877e+03
16,50,50,2.758877e+03
16,50,60,2.758877e+03
16,50,70,2.758877e+03
16,50,80,2.758877e+03
16,50,90,2.758877e+03
16,50,100,2.758877e+03
16,50,1,1.929038e+03
16,50,2,1.756025e+03
16,50,3,1.716014e+03
16,50,5,1.682838e+03
16,50,10,1.670973e+03
16,50,20,1.669386e+03
16,50,30,1.669231e+03
16,50,40,1.669231e+03
16,50,50,1.669231e+03
16,50,60,1.669231e+03
16,50,70,1.669231e+03
16,50,80,1.669231e+03
16,50,90,1.669231e+03
16,50,100,1.669231e+03
