funcid,dim,milestone,error
20,50,1,9.527190e+02
20,50,2,7.118871e+02
20,50,3,6.855985e+02
20,50,5,6.828239e+02
20,50,10,6.819104e+02
20,50,20,6.815778e+02
20,50,30,6.811753e+02
20,50,40,6.811753e+02
20,50,50,6.811753e+02
20,50,60,6.811753e+02
20,50,70,6.811753e+02
20,50,80,6.811753e+02
20,50,90,6.811753e+02
20,50,100,6.811753e+02
20,50,1,9.105356e+02
20,50,2,8.123860e+02
20,50,3,8.068087e+02
20,50,5,8.038294e+02
20,50,10,8.018088e+02
20,50,20,7.971569e+02
20,50,30,7.971569e+02
20,50,40,7.971569e+02
20,50,50,7.971569e+02
20,50,60,7.971569e+02
20,50,70,7.971569e+02
20,50,80,7.969576e+02
20,50,90,7.966540e+02
20,50,100,7.960062e+02
20,50,1,1.920770e+03
20,50,2,1.793951e+03
20,50,3,1.766209e+03
20,50,5,1.762718e+03
20,50,10,1.761010e+03
20,50,20,1.759804e+03
20,50,30,1.759674e+03
20,50,40,1.759674e+03
20,50,50,1.759674e+03
20,50,60,1.759674e+03
20,50,70,1.759674e+03
20,50,80,1.759674e+03
20,50,90,1.759674e+03
20,50,100,1.759674e+03
20,50,1,1.452300e+03
20,50,2,1.281713e+03
20,50,3,1.239378e+03
20,50,5,1.230819e+03
20,50,10,1.229506e+03
20,50,20,1.227106e+03
20,50,30,1.227106e+03
20,50,40,1.227106e+03
20,50,50,1.227106e+03
20,50,60,1.227106e+03
20,50,70,1.227106e+03
20,50,80,1.227106e+03
20,50,90,1.227106e+03
20,50,100,1.227106e+03
20,50,1,1.577882e+03
20,50,2,1.440202e+03
20,50,3,1.414894e+03
20,50,5,1.387570e+03
20,50,10,1.374123e+03
20,50,20,1.373362e+03
20,50,30,1.373362e+03
20,50,40,1.373362e+03
20,50,50,1.373362e+03
20,50,60,1.373362e+03
20,50,70,1.373362e+03
20,50,80,1.373362e+03
20,50,90,1.373362e+03
20,50,100,1.373362e+03
