funcid,dim,milestone,error
3,50,1,1.859699e+05
3,50,2,1.859699e+05
3,50,3,1.561751e+05
3,50,5,1.362285e+05
3,50,10,1.130969e+05
3,50,20,1.105258e+05
3,50,30,1.102414e+05
3,50,40,1.102414e+05
3,50,50,1.102414e+05
3,50,60,1.102414e+05
3,50,70,1.102414e+05
3,50,80,1.102414e+05
3,50,90,1.102414e+05
3,50,100,1.102414e+05
3,50,1,1.999206e+05
3,50,2,1.757978e+05
3,50,3,1.682130e+05
3,50,5,1.639611e+05
3,50,10,1.354455e+05
3,50,20,7.920200e+04
3,50,30,4.280222e+04
3,50,40,2.081132e+04
3,50,50,8.823441e+03
3,50,60,2.759837e+03
3,50,70,7.663955e+02
3,50,80,2.060154e+02
3,50,90,1.309696e+02
3,50,100,8.507624e+01
3,50,1,2.034170e+05
3,50,2,2.034170e+05
3,50,3,1.984365e+05
3,50,5,1.911626e+05
3,50,10,1.420696e+05
3,50,20,8.420976e+04
3,50,30,4.940318e+04
3,50,40,2.591494e+04
3,50,50,1.502567e+04
3,50,60,6.440754e+03
3,50,70,2.415313e+03
3,50,80,7.669421e+02
3,50,90,3.839871e+02
3,50,100,2.089126e+02
3,50,1,2.188264e+05
3,50,2,2.076219e+05
3,50,3,2.064313e+05
3,50,5,2.002705e+05
3,50,10,1.696963e+05
3,50,20,1.684686e+05
3,50,30,1.684686e+05
3,50,40,1.684686e+05
3,50,50,1.684686e+05
3,50,60,1.684686e+05
3,50,70,1.684686e+05
3,50,80,1.682377e+05
3,50,90,1.671564e+05
3,50,100,1.653665e+05
3,50,1,2.066122e+05
3,50,2,1.915099e+05
3,50,3,1.547458e+05
3,50,5,1.394642e+05
3,50,10,1.222035e+05
3,50,20,1.213011e+05
3,50,30,1.211619e+05
3,50,40,1.211619e+05
3,50,50,1.211619e+05
3,50,60,1.211619e+05
3,50,70,1.211619e+05
3,50,80,1.211619e+05
3,50,90,1.211619e+05
3,50,100,1.211619e+05
