funcid,dim,milestone,error
25,50,1,2.871633e+03
25,50,2,1.374179e+03
25,50,3,9.093964e+02
25,50,5,7.293674e+02
25,50,10,6.525821e+02
25,50,20,5.841071e+02
25,50,30,5.721964e+02
25,50,40,5.340880e+02
25,50,50,5.258873e+02
25,50,60,5.238806e+02
25,50,70,5.230538e+02
25,50,80,5.224069e+02
25,50,90,5.217265e+02
25,50,100,5.210054e+02
25,50,1,1.851110e+03
25,50,2,1.041420e+03
25,50,3,8.109129e+02
25,50,5,6.371676e+02
25,50,10,5.791514e+02
25,50,20,5.721302e+02
25,50,30,5.666003e+02
25,50,40,5.646782e+02
25,50,50,5.641887e+02
25,50,60,5.639639e+02
25,50,70,5.639424e+02
25,50,80,5.636967e+02
25,50,90,5.636150e+02
25,50,100,5.635743e+02
25,50,1,2.011115e+03
25,50,2,1.085080e+03
25,50,3,8.262456e+02
25,50,5,7.108484e+02
25,50,10,6.033386e+02
25,50,20,5.877775e+02
25,50,30,5.865204e+02
25,50,40,5.856123e+02
25,50,50,5.851051e+02
25,50,60,5.847370e+02
25,50,70,5.842967e+02
25,50,80,5.837941e+02
25,50,90,5.830256e+02
25,50,100,5.823843e+02
25,50,1,1.594553e+03
25,50,2,8.621390e+02
25,50,3,7.193838e+02
25,50,5,6.589934e+02
25,50,10,5.818117e+02
25,50,20,5.230360e+02
25,50,30,5.210225e+02
25,50,40,5.203362e+02
25,50,50,5.196775e+02
25,50,60,5.185665e+02
25,50,70,5.176265e+02
25,50,80,5.167861e+02
25,50,90,5.157420e+02
25,50,100,5.140047e+02
25,50,1,1.510746e+03
25,50,2,8.480373e+02
25,50,3,7.075003e+02
25,50,5,6.455120e+02
25,50,10,6.051425e+02
25,50,20,6.023495e+02
25,50,30,6.008991e+02
25,50,40,5.967894e+02
25,50,50,5.853213e+02
25,50,60,5.825766e+02
25,50,70,5.823230e+02
25,50,80,5.823205e+02
25,50,90,5.822055e+02
25,50,100,5.822055e+02
