funcid,dim,milestone,error
19,50,1,1.623165e+05
19,50,2,1.074033e+04
19,50,3,7.153960e+03
19,50,5,6.992725e+03
19,50,10,6.973697e+03
19,50,20,6.955185e+03
19,50,30,6.954190e+03
19,50,40,6.953892e+03
19,50,50,6.953601e+03
19,50,60,6.953139e+03
19,50,70,6.952213e+03
19,50,80,6.952116e+03
19,50,90,6.951419e+03
19,50,100,6.951029e+03
19,50,1,8.759701e+04
19,50,2,3.332336e+04
19,50,3,3.155724e+04
19,50,5,3.136755e+04
19,50,10,3.134323e+04
19,50,20,3.133878e+04
19,50,30,3.133732e+04
19,50,40,3.133713e+04
19,50,50,3.133590e+04
19,50,60,3.133502e+04
19,50,70,3.133411e+04
19,50,80,3.133303e+04
19,50,90,3.133055e+04
19,50,100,3.132933e+04
19,50,1,1.310806e+05
19,50,2,1.258539e+04
19,50,3,1.083072e+04
19,50,5,1.072696e+04
19,50,10,1.072286e+04
19,50,20,1.072148e+04
19,50,30,1.072028e+04
19,50,40,1.071960e+04
19,50,50,1.071948e+04
19,50,60,1.071905e+04
19,50,70,1.071867e+04
19,50,80,1.071814e+04
19,50,90,1.071795e+04
19,50,100,1.071762e+04
19,50,1,4.961357e+04
19,50,2,2.010264e+04
19,50,3,1.770986e+04
19,50,5,1.730536e+04
19,50,10,1.729431e+04
19,50,20,1.729399e+04
19,50,30,1.729399e+04
19,50,40,1.729399e+04
19,50,50,1.729399e+04
19,50,60,1.729399e+04
19,50,70,1.729399e+04
19,50,80,1.729399e+04
19,50,90,1.729399e+04
19,50,100,1.729399e+04
19,50,1,1.021854e+05
19,50,2,1.189764e+04
19,50,3,1.139938e+04
19,50,5,1.136119e+04
19,50,10,1.135932e+04
19,50,20,1.135760e+04
19,50,30,1.134934e+04
19,50,40,1.134845e+04
19,50,50,1.134439e+04
19,50,60,1.134368e+04
19,50,70,1.134288e+04
19,50,80,1.134264e+04
19,50,90,1.134232e+04
19,50,100,1.134190e+04
