funcid,dim,milestone,error
14,50,1,1.910330e+06
14,50,2,1.011130e+06
14,50,3,8.345894e+05
14,50,5,6.342911e+05
14,50,10,4.199986e+05
14,50,20,2.273891e+05
14,50,30,1.748921e+05
14,50,40,1.560420e+05
14,50,50,1.416447e+05
14,50,60,1.329133e+05
14,50,70,1.241507e+05
14,50,80,1.176494e+05
14,50,90,1.118072e+05
14,50,100,1.056841e+05
14,50,1,1.004408e+06
14,50,2,5.185649e+05
14,50,3,4.551620e+05
14,50,5,3.351195e+05
14,50,10,1.926369e+05
14,50,20,1.472890e+05
14,50,30,1.213507e+05
14,50,40,1.075917e+05
14,50,50,9.861802e+04
14,50,60,9.098736e+04
14,50,70,8.625549e+04
14,50,80,8.016943e+04
14,50,90,7.578575e+04
14,50,100,7.271807e+04
14,50,1,4.588676e+05
14,50,2,3.081014e+05
14,50,3,2.480662e+05
14,50,5,2.066114e+05
14,50,10,1.442085e+05
14,50,20,1.013798e+05
14,50,30,8.059953e+04
14,50,40,7.038294e+04
14,50,50,6.280705e+04
14,50,60,5.780958e+04
14,50,70,5.421201e+04
14,50,80,5.175337e+04
14,50,90,4.890336e+04
14,50,100,4.651347e+04
14,50,1,1.619147e+06
14,50,2,1.292639e+06
14,50,3,9.168464e+05
14,50,5,6.721079e+05
14,50,10,4.820149e+05
14,50,20,4.571873e+05
14,50,30,4.535212e+05
14,50,40,4.535212e+05
14,50,50,4.455736e+05
14,50,60,4.452102e+05
14,50,70,4.452102e+05
14,50,80,4.304457e+05
14,50,90,4.218043e+05
14,50,100,4.218043e+05
14,50,1,4.860973e+06
14,50,2,3.162078e+06
14,50,3,2.411031e+06
14,50,5,1.526586e+06
14,50,10,9.862410e+05
14,50,20,9.140398e+05
14,50,30,9.140398e+05
14,50,40,9.075561e+05
14,50,50,9.075561e+05
14,50,60,9.075561e+05
14,50,70,9.075561e+05
14,50,80,9.075561e+05
14,50,90,9.075561e+05
14,50,100,9.075561e+05
