funcid,dim,milestone,error
22,50,1,1.219008e+04
22,50,2,8.622582e+03
22,50,3,7.904236e+03
22,50,5,7.776505e+03
22,50,10,7.713724e+03
22,50,20,7.677706e+03
22,50,30,7.672081e+03
22,50,40,7.669188e+03
22,50,50,7.665082e+03
22,50,60,7.662456e+03
22,50,70,7.661915e+03
22,50,80,7.660001e+03
22,50,90,7.658841e+03
22,50,100,7.652783e+03
22,50,1,1.043660e+04
22,50,2,8.447495e+03
22,50,3,8.110121e+03
22,50,5,8.038679e+03
22,50,10,7.850631e+03
22,50,20,7.810727e+03
22,50,30,7.801908e+03
22,50,40,7.801908e+03
22,50,50,7.801908e+03
22,50,60,7.801908e+03
22,50,70,7.801908e+03
22,50,80,7.801908e+03
22,50,90,7.801908e+03
22,50,100,7.801908e+03
22,50,1,8.889305e+03
22,50,2,7.331583e+03
22,50,3,7.153877e+03
22,50,5,7.097406e+03
22,50,10,7.089423e+03
22,50,20,7.089202e+03
22,50,30,7.089201e+03
22,50,40,7.089201e+03
22,50,50,7.089201e+03
22,50,60,7.089201e+03
22,50,70,7.089201e+03
22,50,80,7.089201e+03
22,50,90,7.089201e+03
22,50,100,7.089201e+03
22,50,1,8.242790e+03
22,50,2,7.196374e+03
22,50,3,6.931537e+03
22,50,5,6.697926e+03
22,50,10,6.570517e+03
22,50,20,6.560791e+03
22,50,30,6.560779e+03
22,50,40,6.560779e+03
22,50,50,6.560779e+03
22,50,60,6.560779e+03
22,50,70,6.560779e+03
22,50,80,6.560779e+03
22,50,90,6.560779e+03
22,50,100,6.560779e+03
22,50,1,7.018418e+03
22,50,2,5.868269e+03
22,50,3,5.650847e+03
22,50,5,5.581432e+03
22,50,10,5.555513e+03
22,50,20,5.553028e+03
22,50,30,5.553009e+03
22,50,40,5.553009e+03
22,50,50,5.553009e+03
22,50,60,5.553009e+03
22,50,70,5.553009e+03
22,50,80,5.553009e+03
22,50,90,5.553009e+03
22,50,100,5.553009e+03
