funcid,dim,milestone,error
12,50,1,6.210811e+08
12,50,2,1.183702e+08
12,50,3,6.153852e+07
12,50,5,2.882379e+07
12,50,10,8.646742e+06
12,50,20,4.302304e+06
12,50,30,3.623618e+06
12,50,40,3.272070e+06
12,50,50,3.019142e+06
12,50,60,2.856795e+06
12,50,70,2.718960e+06
12,50,80,2.572009e+06
12,50,90,2.446084e+06
12,50,100,2.332416e+06
12,50,1,3.995521e+08
12,50,2,4.336620e+07
12,50,3,1.911575e+07
12,50,5,8.157508e+06
12,50,10,5.978214e+06
12,50,20,4.708598e+06
12,50,30,4.318968e+06
12,50,40,3.994659e+06
12,50,50,3.826636e+06
12,50,60,3.637898e+06
12,50,70,3.517306e+06
12,50,80,3.379461e+06
12,50,90,3.219451e+06
12,50,100,3.129949e+06
12,50,1,4.060632e+08
12,50,2,6.558413e+07
12,50,3,1.849900e+07
12,50,5,6.502469e+06
12,50,10,3.146202e+06
12,50,20,2.695658e+06
12,50,30,2.584848e+06
12,50,40,2.482825e+06
12,50,50,2.401567e+06
12,50,60,2.320470e+06
12,50,70,2.264812e+06
12,50,80,2.204410e+06
12,50,90,2.148665e+06
12,50,100,2.078668e+06
12,50,1,2.601986e+08
12,50,2,5.120645e+07
12,50,3,2.231335e+07
12,50,5,1.181614e+07
12,50,10,3.733105e+06
12,50,20,1.944557e+06
12,50,30,1.556684e+06
12,50,40,1.420112e+06
12,50,50,1.308505e+06
12,50,60,1.242580e+06
12,50,70,1.196928e+06
12,50,80,1.149532e+06
12,50,90,1.123804e+06
12,50,100,1.098723e+06
12,50,1,4.912360e+08
12,50,2,3.460156e+07
12,50,3,1.715015e+07
12,50,5,1.035821e+07
12,50,10,6.650209e+06
12,50,20,4.681927e+06
12,50,30,3.654461e+06
12,50,40,2.826382e+06
12,50,50,2.417596e+06
12,50,60,2.029429e+06
12,50,70,1.753993e+06
12,50,80,1.537376e+06
12,50,90,1.367970e+06
12,50,100,1.216879e+06
