funcid,dim,milestone,error
2,50,1,6.868471e+58
2,50,2,2.008614e+49
2,50,3,1.300445e+42
2,50,5,5.906415e+35
2,50,10,1.028124e+33
2,50,20,4.593873e+30
2,50,30,2.289368e+30
2,50,40,2.109980e+30
2,50,50,2.323368e+29
2,50,60,1.811908e+28
2,50,70,1.821557e+26
2,50,80,1.720360e+25
2,50,90,2.245227e+24
2,50,100,1.448681e+24
2,50,1,1.475158e+56
2,50,2,6.018220e+50
2,50,3,1.141250e+46
2,50,5,5.974432e+36
2,50,10,2.393451e+19
2,50,20,3.708483e+10
2,50,30,1.961553e+08
2,50,40,3.719000e+03
2,50,50,2.670000e+02
2,50,60,2.540000e+02
2,50,70,2.380000e+02
2,50,80,2.280000e+02
2,50,90,2.150000e+02
2,50,100,2.080000e+02
2,50,1,1.190198e+54
2,50,2,1.891432e+44
2,50,3,4.423681e+39
2,50,5,2.853666e+31
2,50,10,8.687652e+20
2,50,20,4.723356e+12
2,50,30,3.256718e+08
2,50,40,9.113400e+04
2,50,50,1.550000e+02
2,50,60,1.350000e+02
2,50,70,1.220000e+02
2,50,80,1.110000e+02
2,50,90,9.700000e+01
2,50,100,8.400000e+01
2,50,1,1.400688e+55
2,50,2,2.280461e+46
2,50,3,1.751002e+39
2,50,5,4.371967e+30
2,50,10,2.232157e+24
2,50,20,2.010804e+22
2,50,30,7.703355e+20
2,50,40,4.703917e+19
2,50,50,1.330153e+19
2,50,60,1.213457e+19
2,50,70,1.054584e+19
2,50,80,1.012751e+19
2,50,90,8.717007e+18
2,50,100,8.717007e+18
2,50,1,2.796362e+51
2,50,2,4.440910e+46
2,50,3,6.601444e+38
2,50,5,1.113666e+31
2,50,10,4.507774e+20
2,50,20,6.864743e+12
2,50,30,6.277172e+07
2,50,40,2.110000e+02
2,50,50,1.980000e+02
2,50,60,1.910000e+02
2,50,70,1.770000e+02
2,50,80,1.670000e+02
2,50,90,1.570000e+02
2,50,100,1.380000e+02
