funcid,dim,milestone,error
23,50,1,9.740263e+02
23,50,2,8.768958e+02
23,50,3,8.589729e+02
23,50,5,8.540692e+02
23,50,10,8.525346e+02
23,50,20,8.521645e+02
23,50,30,8.519456e+02
23,50,40,8.518981e+02
23,50,50,8.518814e+02
23,50,60,8.518368e+02
23,50,70,8.518317e+02
23,50,80,8.518317e+02
23,50,90,8.518234e+02
23,50,100,8.518196e+02
23,50,1,1.192470e+03
23,50,2,1.090256e+03
23,50,3,1.049393e+03
23,50,5,1.042632e+03
23,50,10,1.041618e+03
23,50,20,1.041589e+03
23,50,30,1.041589e+03
23,50,40,1.041587e+03
23,50,50,1.041587e+03
23,50,60,1.041587e+03
23,50,70,1.041587e+03
23,50,80,1.041587e+03
23,50,90,1.041587e+03
23,50,100,1.041587e+03
23,50,1,1.083458e+03
23,50,2,1.013522e+03
23,50,3,9.980166e+02
23,50,5,9.697042e+02
23,50,10,9.662960e+02
23,50,20,9.659861e+02
23,50,30,9.658842e+02
23,50,40,9.653363e+02
23,50,50,9.652673e+02
23,50,60,9.652031e+02
23,50,70,9.651685e+02
23,50,80,9.651465e+02
23,50,90,9.651465e+02
23,50,100,9.651370e+02
23,50,1,9.915203e+02
23,50,2,9.434444e+02
23,50,3,9.355962e+02
23,50,5,9.301146e+02
23,50,10,9.287312e+02
23,50,20,9.286102e+02
23,50,30,9.285993e+02
23,50,40,9.285865e+02
23,50,50,9.285865e+02
23,50,60,9.285865e+02
23,50,70,9.285823e+02
23,50,80,9.285781e+02
23,50,90,9.285781e+02
23,50,100,9.285781e+02
23,50,1,1.002065e+03
23,50,2,9.563740e+02
23,50,3,9.470267e+02
23,50,5,9.418635e+02
23,50,10,9.374996e+02
23,50,20,9.373998e+02
23,50,30,9.371681e+02
23,50,40,9.371681e+02
23,50,50,9.368539e+02
23,50,60,9.164479e+02
23,50,70,9.164290e+02
23,50,80,9.164232e+02
23,50,90,9.164232e+02
23,50,100,9.164232e+02
