funcid,dim,milestone,error
29,10,1,4.174664e+02
29,10,2,3.982643e+02
29,10,3,3.897630e+02
29,10,5,3.749121e+02
29,10,10,3.663491e+02
29,10,20,3.660052e+02
29,10,30,3.659751e+02
29,10,40,3.659530e+02
29,10,50,3.659147e+02
29,10,60,3.659027e+02
29,10,70,3.657646e+02
29,10,80,3.657451e+02
29,10,90,3.657304e+02
29,10,100,3.657303e+02
29,10,1,4.506968e+02
29,10,2,4.140451e+02
29,10,3,3.756846e+02
29,10,5,3.046605e+02
29,10,10,2.765661e+02
29,10,20,2.724140e+02
29,10,30,2.708924e+02
29,10,40,2.699707e+02
29,10,50,2.697189e+02
29,10,60,2.695655e+02
29,10,70,2.694103e+02
29,10,80,2.693500e+02
29,10,90,2.691936e+02
29,10,100,2.691422e+02
29,10,1,4.593832e+02
29,10,2,3.778659e+02
29,10,3,3.701043e+02
29,10,5,3.620717e+02
29,10,10,3.581372e+02
29,10,20,3.572843e+02
29,10,30,3.571348e+02
29,10,40,3.558639e+02
29,10,50,3.558273e+02
29,10,60,3.558273e+02
29,10,70,3.545017e+02
29,10,80,3.544587e+02
29,10,90,3.531644e+02
29,10,100,3.531644e+02
29,10,1,3.251100e+02
29,10,2,2.998285e+02
29,10,3,2.995598e+02
29,10,5,2.932299e+02
29,10,10,2.914988e+02
29,10,20,2.798568e+02
29,10,30,2.795862e+02
29,10,40,2.790352e+02
29,10,50,2.789537e+02
29,10,60,2.789402e+02
29,10,70,2.789324e+02
29,10,80,2.789228e+02
29,10,90,2.788444e+02
29,10,100,2.788346e+02
29,10,1,3.609517e+02
29,10,2,3.147724e+02
29,10,3,2.954860e+02
29,10,5,2.861812e+02
29,10,10,2.829340e+02
29,10,20,2.824231e+02
29,10,30,2.823733e+02
29,10,40,2.823396e+02
29,10,50,2.820348e+02
29,10,60,2.795317e+02
29,10,70,2.785471e+02
29,10,80,2.783751e+02
29,10,90,2.782360e+02
29,10,100,2.781282e+02
