funcid,dim,milestone,error
5,10,1,2.480643e+01
5,10,2,1.700142e+01
5,10,3,1.693322e+01
5,10,5,1.691497e+01
5,10,10,1.691431e+01
5,10,20,1.691429e+01
5,10,30,1.691429e+01
5,10,40,1.691429e+01
5,10,50,1.691429e+01
5,10,60,1.691429e+01
5,10,70,1.691429e+01
5,10,80,1.691429e+01
5,10,90,1.691429e+01
5,10,100,1.691429e+01
5,10,1,7.464657e+01
5,10,2,2.599077e+01
5,10,3,2.018895e+01
5,10,5,1.891884e+01
5,10,10,1.890577e+01
5,10,20,1.890414e+01
5,10,30,1.890412e+01
5,10,40,1.890412e+01
5,10,50,1.890412e+01
5,10,60,1.890412e+01
5,10,70,1.890412e+01
5,10,80,1.890412e+01
5,10,90,1.890412e+01
5,10,100,1.890412e+01
5,10,1,5.375303e+01
5,10,2,2.209337e+01
5,10,3,1.622743e+01
5,10,5,1.297932e+01
5,10,10,1.293520e+01
5,10,20,1.293447e+01
5,10,30,1.293446e+01
5,10,40,1.293446e+01
5,10,50,1.293446e+01
5,10,60,1.293446e+01
5,10,70,1.293446e+01
5,10,80,1.293446e+01
5,10,90,1.293446e+01
5,10,100,1.293446e+01
5,10,1,3.270878e+01
5,10,2,1.766022e+01
5,10,3,1.615943e+01
5,10,5,1.593394e+01
5,10,10,1.591948e+01
5,10,20,1.591933e+01
5,10,30,1.591933e+01
5,10,40,1.591933e+01
5,10,50,1.591933e+01
5,10,60,1.591933e+01
5,10,70,1.591933e+01
5,10,80,1.591933e+01
5,10,90,1.591933e+01
5,10,100,1.591933e+01
5,10,1,6.861012e+01
5,10,2,3.148904e+01
5,10,3,3.036410e+01
5,10,5,2.987639e+01
5,10,10,1.293996e+01
5,10,20,1.293444e+01
5,10,30,1.293444e+01
5,10,40,1.293444e+01
5,10,50,1.293444e+01
5,10,60,1.293444e+01
5,10,70,1.293444e+01
5,10,80,1.293444e+01
5,10,90,1.293444e+01
5,10,100,1.293444e+01
