funcid,dim,milestone,error
23,10,1,3.619947e+02
23,10,2,3.277798e+02
23,10,3,3.209184e+02
23,10,5,3.188855e+02
23,10,10,3.180689e+02
23,10,20,3.174232e+02
23,10,30,3.172883e+02
23,10,40,3.172656e+02
23,10,50,3.172571e+02
23,10,60,3.172485e+02
23,10,70,3.172452e+02
23,10,80,3.172391e+02
23,10,90,3.172364e+02
23,10,100,3.172354e+02
23,10,1,3.418282e+02
23,10,2,3.212180e+02
23,10,3,3.192127e+02
23,10,5,3.188014e+02
23,10,10,3.180883e+02
23,10,20,3.176166e+02
23,10,30,3.175697e+02
23,10,40,3.175554e+02
23,10,50,3.175517e+02
23,10,60,3.175509e+02
23,10,70,3.175506e+02
23,10,80,3.175503e+02
23,10,90,3.175499e+02
23,10,100,3.175499e+02
23,10,1,3.620170e+02
23,10,2,3.495560e+02
23,10,3,3.489852e+02
23,10,5,3.467499e+02
23,10,10,3.441944e+02
23,10,20,3.434753e+02
23,10,30,3.390893e+02
23,10,40,3.387433e+02
23,10,50,3.387390e+02
23,10,60,3.387388e+02
23,10,70,3.387387e+02
23,10,80,3.387387e+02
23,10,90,3.387387e+02
23,10,100,3.387387e+02
23,10,1,3.343725e+02
23,10,2,3.275908e+02
23,10,3,3.266459e+02
23,10,5,3.256543e+02
23,10,10,3.252309e+02
23,10,20,3.247059e+02
23,10,30,3.245981e+02
23,10,40,3.245521e+02
23,10,50,3.244954e+02
23,10,60,3.243719e+02
23,10,70,3.243071e+02
23,10,80,3.242775e+02
23,10,90,3.242663e+02
23,10,100,3.242589e+02
23,10,1,3.372311e+02
23,10,2,3.196220e+02
23,10,3,3.181272e+02
23,10,5,3.179792e+02
23,10,10,3.177151e+02
23,10,20,3.174667e+02
23,10,30,3.174084e+02
23,10,40,3.173985e+02
23,10,50,3.173961e+02
23,10,60,3.173953e+02
23,10,70,3.173950e+02
23,10,80,3.173950e+02
23,10,90,3.173949e+02
23,10,100,3.173949e+02
