funcid,dim,milestone,error
30,10,1,2.371396e+06
30,10,2,1.088810e+06
30,10,3,5.975648e+05
30,10,5,3.120984e+05
30,10,10,1.352674e+05
30,10,20,4.872242e+04
30,10,30,3.040335e+04
30,10,40,1.879906e+04
30,10,50,1.481902e+04
30,10,60,1.173933e+04
30,10,70,1.049735e+04
30,10,80,9.437042e+03
30,10,90,8.822923e+03
30,10,100,8.160776e+03
30,10,1,1.986481e+06
30,10,2,1.150818e+06
30,10,3,7.145067e+05
30,10,5,4.148903e+05
30,10,10,1.233298e+05
30,10,20,1.339312e+04
30,10,30,9.467947e+03
30,10,40,8.581191e+03
30,10,50,8.492595e+03
30,10,60,8.305285e+03
30,10,70,8.292495e+03
30,10,80,8.288522e+03
30,10,90,8.288191e+03
30,10,100,8.288191e+03
30,10,1,2.630529e+06
30,10,2,2.940596e+05
30,10,3,4.947437e+04
30,10,5,5.968875e+03
30,10,10,5.290438e+03
30,10,20,4.503330e+03
30,10,30,3.980043e+03
30,10,40,3.972519e+03
30,10,50,3.843386e+03
30,10,60,3.830443e+03
30,10,70,3.828766e+03
30,10,80,3.828225e+03
30,10,90,3.828225e+03
30,10,100,3.828225e+03
30,10,1,2.180793e+06
30,10,2,7.016641e+05
30,10,3,4.640811e+05
30,10,5,2.215383e+05
30,10,10,4.370048e+04
30,10,20,2.046558e+04
30,10,30,1.564917e+04
30,10,40,1.440033e+04
30,10,50,1.405910e+04
30,10,60,1.398256e+04
30,10,70,1.388871e+04
30,10,80,1.384310e+04
30,10,90,1.371700e+04
30,10,100,1.371700e+04
30,10,1,1.141056e+07
30,10,2,8.353083e+06
30,10,3,5.915100e+06
30,10,5,2.654710e+06
30,10,10,7.774424e+05
30,10,20,2.973328e+05
30,10,30,1.457294e+05
30,10,40,7.868466e+04
30,10,50,5.181205e+04
30,10,60,4.043813e+04
30,10,70,3.164687e+04
30,10,80,2.474366e+04
30,10,90,2.203579e+04
30,10,100,1.981712e+04
