funcid,dim,milestone,error
6,10,1,3.624827e+01
6,10,2,2.727269e+01
6,10,3,2.134522e+01
6,10,5,1.712476e+01
6,10,10,8.821083e+00
6,10,20,7.938628e+00
6,10,30,7.812186e+00
6,10,40,7.652232e+00
6,10,50,7.652232e+00
6,10,60,6.419088e+00
6,10,70,6.110203e+00
6,10,80,6.098622e+00
6,10,90,5.161329e+00
6,10,100,5.134193e+00
6,10,1,2.824316e+01
6,10,2,1.637437e+01
6,10,3,1.481390e+01
6,10,5,1.339448e+01
6,10,10,1.139832e+01
6,10,20,1.071144e+01
6,10,30,9.551190e+00
6,10,40,7.826221e+00
6,10,50,2.768772e+00
6,10,60,2.303688e+00
6,10,70,1.177940e+00
6,10,80,1.152213e+00
6,10,90,1.152213e+00
6,10,100,1.152213e+00
6,10,1,1.082579e+01
6,10,2,3.129644e+00
6,10,3,1.022678e+00
6,10,5,2.903011e-01
6,10,10,5.618667e-02
6,10,20,7.440851e-03
6,10,30,1.920648e-03
6,10,40,1.611856e-03
6,10,50,1.611856e-03
6,10,60,1.611856e-03
6,10,70,1.611856e-03
6,10,80,1.611856e-03
6,10,90,1.611856e-03
6,10,100,1.611856e-03
6,10,1,2.186115e+01
6,10,2,1.289609e+01
6,10,3,1.022240e+01
6,10,5,8.067851e+00
6,10,10,1.910514e+00
6,10,20,7.351945e-01
6,10,30,7.000783e-01
6,10,40,6.858251e-01
6,10,50,6.102762e-01
6,10,60,6.102762e-01
6,10,70,5.933401e-01
6,10,80,5.933401e-01
6,10,90,5.933401e-01
6,10,100,5.822504e-01
6,10,1,1.982096e+01
6,10,2,1.241855e+01
6,10,3,1.189287e+01
6,10,5,8.625025e+00
6,10,10,3.894196e+00
6,10,20,3.541680e+00
6,10,30,3.149404e+00
6,10,40,2.918715e+00
6,10,50,2.791463e+00
6,10,60,1.537459e+00
6,10,70,1.359665e+00
6,10,80,1.359665e+00
6,10,90,1.317010e+00
6,10,100,1.302442e+00
