funcid,dim,milestone,error
4,10,1,1.020121e+02
4,10,2,3.331509e+01
4,10,3,1.251268e+01
4,10,5,6.990271e+00
4,10,10,6.711986e+00
4,10,20,6.252121e+00
4,10,30,5.870276e+00
4,10,40,5.489099e+00
4,10,50,5.157670e+00
4,10,60,4.827740e+00
4,10,70,4.516748e+00
4,10,80,4.241171e+00
4,10,90,3.925326e+00
4,10,100,3.689779e+00
4,10,1,2.546674e+01
4,10,2,1.191536e+01
4,10,3,7.021855e+00
4,10,5,4.398662e+00
4,10,10,4.084797e+00
4,10,20,3.839893e+00
4,10,30,3.590296e+00
4,10,40,3.350954e+00
4,10,50,3.117564e+00
4,10,60,2.827607e+00
4,10,70,2.564139e+00
4,10,80,2.318812e+00
4,10,90,2.119793e+00
4,10,100,1.888208e+00
4,10,1,2.581318e+01
4,10,2,1.022471e+01
4,10,3,5.344452e+00
4,10,5,3.879137e+00
4,10,10,3.654861e+00
4,10,20,3.454128e+00
4,10,30,3.228945e+00
4,10,40,2.950294e+00
4,10,50,2.677416e+00
4,10,60,2.401535e+00
4,10,70,2.149159e+00
4,10,80,1.900649e+00
4,10,90,1.670541e+00
4,10,100,1.530650e+00
4,10,1,4.642536e+01
4,10,2,7.540587e+00
4,10,3,7.126664e-01
4,10,5,7.479228e-02
4,10,10,3.880966e-02
4,10,20,3.670216e-02
4,10,30,3.630359e-02
4,10,40,3.602928e-02
4,10,50,3.577174e-02
4,10,60,3.535278e-02
4,10,70,3.501751e-02
4,10,80,3.471209e-02
4,10,90,3.440831e-02
4,10,100,3.405567e-02
4,10,1,1.883700e+01
4,10,2,5.840364e+00
4,10,3,5.307616e+00
4,10,5,5.091259e+00
4,10,10,4.949482e+00
4,10,20,4.609943e+00
4,10,30,4.336493e+00
4,10,40,4.071969e+00
4,10,50,3.820246e+00
4,10,60,3.541467e+00
4,10,70,3.271067e+00
4,10,80,3.010470e+00
4,10,90,2.698226e+00
4,10,100,2.400683e+00
