funcid,dim,milestone,error
14,10,1,4.114048e+03
14,10,2,4.024210e+03
14,10,3,2.975613e+03
14,10,5,1.948763e+03
14,10,10,9.653842e+02
14,10,20,8.884756e+02
14,10,30,8.884756e+02
14,10,40,8.884756e+02
14,10,50,8.796035e+02
14,10,60,8.796035e+02
14,10,70,8.608828e+02
14,10,80,8.608828e+02
14,10,90,8.608828e+02
14,10,100,8.608828e+02
14,10,1,4.636749e+03
14,10,2,4.508784e+03
14,10,3,4.487765e+03
14,10,5,3.512509e+03
14,10,10,3.512509e+03
14,10,20,3.502904e+03
14,10,30,3.468416e+03
14,10,40,3.468416e+03
14,10,50,3.468416e+03
14,10,60,3.452034e+03
14,10,70,3.448953e+03
14,10,80,3.448953e+03
14,10,90,3.448953e+03
14,10,100,3.448953e+03
14,10,1,4.244716e+02
14,10,2,2.660203e+02
14,10,3,2.660203e+02
14,10,5,2.581625e+02
14,10,10,2.529275e+02
14,10,20,2.528815e+02
14,10,30,2.525951e+02
14,10,40,2.525951e+02
14,10,50,2.525083e+02
14,10,60,2.525083e+02
14,10,70,2.525083e+02
14,10,80,2.525083e+02
14,10,90,2.525083e+02
14,10,100,2.525083e+02
14,10,1,3.034598e+02
14,10,2,3.016059e+02
14,10,3,3.016059e+02
14,10,5,3.016059e+02
14,10,10,3.016059e+02
14,10,20,2.305614e+02
14,10,30,2.305614e+02
14,10,40,2.305614e+02
14,10,50,2.305614e+02
14,10,60,2.305614e+02
14,10,70,2.305614e+02
14,10,80,2.305614e+02
14,10,90,2.305614e+02
14,10,100,2.305614e+02
14,10,1,3.057904e+03
14,10,2,3.057904e+03
14,10,3,3.057904e+03
14,10,5,3.057904e+03
14,10,10,3.057904e+03
14,10,20,3.057904e+03
14,10,30,3.057904e+03
14,10,40,3.057904e+03
14,10,50,3.057904e+03
14,10,60,3.057904e+03
14,10,70,3.057904e+03
14,10,80,3.057904e+03
14,10,90,3.057904e+03
14,10,100,3.057904e+03
