funcid,dim,milestone,error
17,30,1,2.706989e+02
17,30,2,1.824669e+02
17,30,3,1.634028e+02
17,30,5,1.464576e+02
17,30,10,1.401862e+02
17,30,20,1.370591e+02
17,30,30,1.362495e+02
17,30,40,1.353633e+02
17,30,50,1.262314e+02
17,30,60,1.262314e+02
17,30,70,1.250812e+02
17,30,80,1.237128e+02
17,30,90,1.237128e+02
17,30,100,1.237051e+02
17,30,1,9.871353e+02
17,30,2,9.131225e+02
17,30,3,8.894987e+02
17,30,5,8.797534e+02
17,30,10,8.755842e+02
17,30,20,8.735350e+02
17,30,30,8.735350e+02
17,30,40,7.872137e+02
17,30,50,7.842699e+02
17,30,60,7.842699e+02
17,30,70,5.424807e+02
17,30,80,5.215173e+02
17,30,90,5.215173e+02
17,30,100,5.215173e+02
