funcid,dim,milestone,error
13,30,1,5.582486e+07
13,30,2,2.911500e+06
13,30,3,8.059555e+05
13,30,5,2.037164e+05
13,30,10,7.813592e+04
13,30,20,6.230008e+04
13,30,30,6.186311e+04
13,30,40,6.134622e+04
13,30,50,6.106098e+04
13,30,60,6.106098e+04
13,30,70,6.106098e+04
13,30,80,6.106098e+04
13,30,90,6.106098e+04
13,30,100,6.106098e+04
13,30,1,5.537152e+07
13,30,2,1.063570e+05
13,30,3,1.599344e+04
13,30,5,5.050782e+03
13,30,10,2.842017e+03
13,30,20,1.810040e+03
13,30,30,1.761677e+03
13,30,40,1.761677e+03
13,30,50,1.761677e+03
13,30,60,1.761677e+03
13,30,70,1.761677e+03
13,30,80,1.761677e+03
13,30,90,1.761677e+03
13,30,100,1.761677e+03
