funcid,dim,milestone,error
12,30,1,4.393806e+08
12,30,2,4.416743e+07
12,30,3,2.443269e+07
12,30,5,3.693864e+06
12,30,10,1.118679e+06
12,30,20,7.265881e+05
12,30,30,5.193200e+05
12,30,40,4.599110e+05
12,30,50,4.599110e+05
12,30,60,4.599110e+05
12,30,70,4.599110e+05
12,30,80,4.599110e+05
12,30,90,4.599110e+05
12,30,100,4.599110e+05
12,30,1,4.958012e+08
12,30,2,8.533655e+07
12,30,3,2.100213e+07
12,30,5,4.130380e+06
12,30,10,2.451071e+06
12,30,20,1.681753e+06
12,30,30,1.198061e+06
12,30,40,8.476906e+05
12,30,50,8.476906e+05
12,30,60,8.476906e+05
12,30,70,8.476906e+05
12,30,80,8.476906e+05
12,30,90,8.476906e+05
12,30,100,8.476906e+05
