funcid,dim,milestone,error
4,30,1,1.455397e+03
4,30,2,5.029193e+02
4,30,3,2.428878e+02
4,30,5,1.894556e+02
4,30,10,1.407047e+02
4,30,20,1.151696e+02
4,30,30,1.103185e+02
4,30,40,1.103185e+02
4,30,50,1.103185e+02
4,30,60,1.103185e+02
4,30,70,1.103185e+02
4,30,80,1.103185e+02
4,30,90,1.103185e+02
4,30,100,1.103185e+02
4,30,1,3.706728e+02
4,30,2,2.095366e+02
4,30,3,1.623304e+02
4,30,5,1.344844e+02
4,30,10,1.175238e+02
4,30,20,8.697968e+01
4,30,30,8.550528e+01
4,30,40,8.290014e+01
4,30,50,6.299487e+01
4,30,60,6.075221e+01
4,30,70,6.075221e+01
4,30,80,6.075221e+01
4,30,90,6.075221e+01
4,30,100,6.075221e+01
4,30,1,7.844661e+02
4,30,2,2.889465e+02
4,30,3,1.901545e+02
4,30,5,1.396450e+02
4,30,10,1.194175e+02
4,30,20,1.125131e+02
4,30,30,1.114458e+02
4,30,40,1.052020e+02
4,30,50,7.032594e+01
4,30,60,7.032594e+01
4,30,70,7.032594e+01
4,30,80,7.032594e+01
4,30,90,7.032594e+01
4,30,100,7.032594e+01
