funcid,dim,milestone,error
9,30,1,4.552345e+03
9,30,2,3.425609e+03
9,30,3,1.484733e+03
9,30,5,8.756734e+02
9,30,10,6.435743e+02
9,30,20,5.927074e+02
9,30,30,5.076836e+02
9,30,40,5.076836e+02
9,30,50,1.854926e+02
9,30,60,1.217760e+02
9,30,70,1.217760e+02
9,30,80,1.217760e+02
9,30,90,1.217760e+02
9,30,100,1.217760e+02
9,30,1,2.992531e+03
9,30,2,6.190966e+02
9,30,3,4.461236e+02
9,30,5,2.010802e+02
9,30,10,1.333838e+02
9,30,20,3.848400e+01
9,30,30,1.406529e+01
9,30,40,1.212602e+01
9,30,50,1.194268e+01
9,30,60,1.070438e+01
9,30,70,1.070438e+01
9,30,80,1.070438e+01
9,30,90,1.070438e+01
9,30,100,1.070438e+01
9,30,1,2.981127e+03
9,30,2,1.761246e+03
9,30,3,1.478001e+03
9,30,5,3.684312e+02
9,30,10,3.943683e+01
9,30,20,2.859512e+01
9,30,30,2.859512e+01
9,30,40,2.859512e+01
9,30,50,2.859512e+01
9,30,60,2.859512e+01
9,30,70,2.859512e+01
9,30,80,2.859512e+01
9,30,90,2.859512e+01
9,30,100,2.859512e+01
