funcid,dim,milestone,error
15,30,1,1.327944e+05
15,30,2,1.012711e+04
15,30,3,4.024480e+03
15,30,5,1.897830e+03
15,30,10,1.660984e+03
15,30,20,1.567772e+03
15,30,30,1.392935e+03
15,30,40,1.379568e+03
15,30,50,1.379568e+03
15,30,60,1.379568e+03
15,30,70,1.379568e+03
15,30,80,1.379568e+03
15,30,90,1.379568e+03
15,30,100,1.379568e+03
15,30,1,9.504156e+04
15,30,2,5.657475e+03
15,30,3,1.724799e+03
15,30,5,5.452356e+02
15,30,10,3.110353e+02
15,30,20,2.585549e+02
15,30,30,2.296703e+02
15,30,40,2.251281e+02
15,30,50,2.251281e+02
15,30,60,2.251281e+02
15,30,70,2.251281e+02
15,30,80,2.251281e+02
15,30,90,2.251281e+02
15,30,100,2.251281e+02
