funcid,dim,milestone,error
21,30,1,4.021557e+02
21,30,2,3.265924e+02
21,30,3,2.923811e+02
21,30,5,2.750963e+02
21,30,10,2.646705e+02
21,30,20,2.637834e+02
21,30,30,2.637834e+02
21,30,40,2.637834e+02
21,30,50,2.637834e+02
21,30,60,2.637834e+02
21,30,70,2.637834e+02
21,30,80,2.637834e+02
21,30,90,2.637834e+02
21,30,100,2.637834e+02
21,30,1,4.973228e+02
21,30,2,4.387168e+02
21,30,3,4.195948e+02
21,30,5,4.105546e+02
21,30,10,3.905905e+02
21,30,20,3.875475e+02
21,30,30,3.866655e+02
21,30,40,3.866477e+02
21,30,50,2.978412e+02
21,30,60,2.978412e+02
21,30,70,2.978412e+02
21,30,80,2.978412e+02
21,30,90,2.978412e+02
21,30,100,2.978412e+02
