funcid,dim,milestone,error
8,30,1,3.187988e+02
8,30,2,2.761625e+02
8,30,3,2.328597e+02
8,30,5,2.180514e+02
8,30,10,2.096157e+02
8,30,20,2.070271e+02
8,30,30,2.063736e+02
8,30,40,5.422609e+01
8,30,50,5.179159e+01
8,30,60,5.176358e+01
8,30,70,5.174941e+01
8,30,80,5.173804e+01
8,30,90,5.173800e+01
8,30,100,5.173800e+01
8,30,1,2.363303e+02
8,30,2,1.842450e+02
8,30,3,1.359448e+02
8,30,5,9.814217e+01
8,30,10,8.589768e+01
8,30,20,8.214194e+01
8,30,30,8.184093e+01
8,30,40,8.180835e+01
8,30,50,8.180835e+01
8,30,60,8.180835e+01
8,30,70,8.180835e+01
8,30,80,7.931493e+01
8,30,90,6.994298e+01
8,30,100,6.994298e+01
8,30,1,2.868413e+02
8,30,2,2.335390e+02
8,30,3,1.665787e+02
8,30,5,1.443387e+02
8,30,10,1.358690e+02
8,30,20,1.321628e+02
8,30,30,1.317858e+02
8,30,40,4.518238e+01
8,30,50,4.518238e+01
8,30,60,4.518238e+01
8,30,70,4.518238e+01
8,30,80,4.518238e+01
8,30,90,4.518238e+01
8,30,100,4.518238e+01
