funcid,dim,milestone,error
30,30,1,3.589985e+06
30,30,2,4.626475e+05
30,30,3,1.299080e+05
30,30,5,5.045757e+04
30,30,10,2.187092e+04
30,30,20,1.913584e+04
30,30,30,1.913584e+04
30,30,40,1.913584e+04
30,30,50,8.579159e+03
30,30,60,8.171507e+03
30,30,70,8.171507e+03
30,30,80,8.171507e+03
30,30,90,8.171507e+03
30,30,100,8.171507e+03
30,30,1,5.305406e+06
30,30,2,7.209463e+05
30,30,3,3.154714e+05
30,30,5,6.301312e+04
30,30,10,1.449898e+04
30,30,20,9.484685e+03
30,30,30,9.365617e+03
30,30,40,9.365617e+03
30,30,50,9.365617e+03
30,30,60,9.365617e+03
30,30,70,9.365617e+03
30,30,80,9.365617e+03
30,30,90,9.365617e+03
30,30,100,9.365617e+03
