funcid,dim,milestone,error
5,30,1,2.828236e+02
5,30,2,1.961091e+02
5,30,3,1.534689e+02
5,30,5,1.138918e+02
5,30,10,1.069308e+02
5,30,20,1.044958e+02
5,30,30,1.044958e+02
5,30,40,1.044958e+02
5,30,50,1.044958e+02
5,30,60,1.044958e+02
5,30,70,1.044958e+02
5,30,80,1.044958e+02
5,30,90,1.044958e+02
5,30,100,1.044958e+02
5,30,1,2.864416e+02
5,30,2,2.075795e+02
5,30,3,1.774232e+02
5,30,5,1.605743e+02
5,30,10,1.517467e+02
5,30,20,1.481389e+02
5,30,30,1.480993e+02
5,30,40,1.476266e+02
5,30,50,1.474180e+02
5,30,60,1.474180e+02
5,30,70,1.359358e+02
5,30,80,1.359358e+02
5,30,90,1.359358e+02
5,30,100,1.359358e+02
5,30,1,2.869999e+02
5,30,2,2.248019e+02
5,30,3,2.109496e+02
5,30,5,1.964461e+02
5,30,10,1.866326e+02
5,30,20,1.655360e+02
5,30,30,1.586781e+02
5,30,40,1.582233e+02
5,30,50,1.580431e+02
5,30,60,1.579388e+02
5,30,70,1.569509e+02
5,30,80,1.562446e+02
5,30,90,1.562386e+02
5,30,100,1.562386e+02
