funcid,dim,milestone,error
1,50,1,2.429715e+10
1,50,2,4.580129e+09
1,50,3,9.690604e+08
1,50,5,1.528523e+08
1,50,10,2.460365e+07
1,50,20,1.332222e+07
1,50,30,8.865371e+06
1,50,40,6.781294e+06
1,50,50,2.741056e+06
1,50,60,9.752094e+05
1,50,70,5.376461e+05
1,50,80,5.376461e+05
1,50,90,5.376461e+05
1,50,100,5.376461e+05
1,50,1,1.367155e+10
1,50,2,3.129938e+09
1,50,3,5.851089e+08
1,50,5,1.070847e+08
1,50,10,8.386417e+06
1,50,20,4.737148e+06
1,50,30,4.737148e+06
1,50,40,4.737148e+06
1,50,50,4.737148e+06
1,50,60,4.737148e+06
1,50,70,4.737148e+06
1,50,80,4.737148e+06
1,50,90,4.737148e+06
1,50,100,4.737148e+06
