funcid,dim,milestone,error
7,10,1,2.841845e+02
7,10,2,2.740917e+02
7,10,3,9.917401e+01
7,10,5,4.495715e+01
7,10,10,3.451596e+01
7,10,20,2.681908e+01
7,10,30,2.681908e+01
7,10,40,2.681908e+01
7,10,50,2.681908e+01
7,10,60,1.667055e+01
7,10,70,1.597881e+01
7,10,80,1.524138e+01
7,10,90,1.524138e+01
7,10,100,1.524138e+01
7,10,1,2.772356e+02
7,10,2,2.772356e+02
7,10,3,8.515151e+01
7,10,5,3.598573e+01
7,10,10,3.018561e+01
7,10,20,2.203622e+01
7,10,30,2.203622e+01
7,10,40,2.203622e+01
7,10,50,2.203622e+01
7,10,60,1.208252e+01
7,10,70,1.208252e+01
7,10,80,1.208252e+01
7,10,90,1.208252e+01
7,10,100,1.208252e+01
7,10,1,1.987438e+02
7,10,2,1.987438e+02
7,10,3,1.035259e+02
7,10,5,4.533561e+01
7,10,10,4.197131e+01
7,10,20,3.357241e+01
7,10,30,3.357241e+01
7,10,40,2.697837e+01
7,10,50,2.697837e+01
7,10,60,1.891475e+01
7,10,70,1.891475e+01
7,10,80,1.891475e+01
7,10,90,1.891475e+01
7,10,100,1.891475e+01
7,10,1,2.825621e+02
7,10,2,2.825621e+02
7,10,3,7.076075e+01
7,10,5,4.029852e+01
7,10,10,3.212742e+01
7,10,20,3.212742e+01
7,10,30,3.212742e+01
7,10,40,2.882309e+01
7,10,50,2.882309e+01
7,10,60,1.562263e+01
7,10,70,1.541846e+01
7,10,80,1.541846e+01
7,10,90,1.541846e+01
7,10,100,1.541782e+01
7,10,1,3.244364e+02
7,10,2,3.244364e+02
7,10,3,9.355212e+01
7,10,5,6.202860e+01
7,10,10,4.812122e+01
7,10,20,3.073694e+01
7,10,30,2.455329e+01
7,10,40,2.455329e+01
7,10,50,2.455329e+01
7,10,60,1.795134e+01
7,10,70,1.770798e+01
7,10,80,1.770798e+01
7,10,90,1.770798e+01
7,10,100,1.770798e+01
