funcid,dim,milestone,error
4,10,1,2.896242e+02
4,10,2,2.896242e+02
4,10,3,2.726152e+01
4,10,5,6.780871e+00
4,10,10,5.804988e+00
4,10,20,3.655363e+00
4,10,30,3.655363e+00
4,10,40,3.655363e+00
4,10,50,3.655363e+00
4,10,60,1.260817e+00
4,10,70,1.064331e+00
4,10,80,9.912551e-01
4,10,90,9.454261e-01
4,10,100,9.058803e-01
4,10,1,8.912194e+02
4,10,2,5.897754e+02
4,10,3,1.118709e+02
4,10,5,9.266253e+00
4,10,10,7.121712e+00
4,10,20,6.888617e+00
4,10,30,6.888617e+00
4,10,40,6.888617e+00
4,10,50,6.888617e+00
4,10,60,6.888617e+00
4,10,70,6.583735e+00
4,10,80,6.310854e+00
4,10,90,6.115853e+00
4,10,100,6.115853e+00
4,10,1,1.254274e+03
4,10,2,6.239266e+02
4,10,3,8.308691e+01
4,10,5,1.247808e+01
4,10,10,7.781271e+00
4,10,20,5.771746e+00
4,10,30,5.771746e+00
4,10,40,5.771746e+00
4,10,50,5.771746e+00
4,10,60,4.586553e+00
4,10,70,4.231104e+00
4,10,80,3.976356e+00
4,10,90,3.796197e+00
4,10,100,3.796197e+00
4,10,1,3.286825e+02
4,10,2,3.286825e+02
4,10,3,6.725473e+01
4,10,5,3.282616e+01
4,10,10,2.593649e+01
4,10,20,3.787532e+00
4,10,30,3.787532e+00
4,10,40,3.787532e+00
4,10,50,3.787532e+00
4,10,60,3.447812e+00
4,10,70,3.228682e+00
4,10,80,3.040694e+00
4,10,90,2.878625e+00
4,10,100,2.878625e+00
4,10,1,1.001227e+03
4,10,2,5.811206e+02
4,10,3,4.961434e+01
4,10,5,6.360115e+00
4,10,10,4.683356e+00
4,10,20,4.683356e+00
4,10,30,4.683356e+00
4,10,40,4.683356e+00
4,10,50,4.683356e+00
4,10,60,3.569886e+00
4,10,70,3.328979e+00
4,10,80,3.126233e+00
4,10,90,2.994842e+00
4,10,100,2.866947e+00
