funcid,dim,milestone,error
17,10,1,3.511166e+02
17,10,2,2.522448e+02
17,10,3,1.216331e+02
17,10,5,7.202848e+01
17,10,10,6.050014e+01
17,10,20,5.190787e+01
17,10,30,4.549724e+01
17,10,40,2.962805e+01
17,10,50,2.962805e+01
17,10,60,2.242099e+01
17,10,70,2.169772e+01
17,10,80,2.168299e+01
17,10,90,2.167198e+01
17,10,100,2.167195e+01
17,10,1,4.183614e+02
17,10,2,2.776128e+02
17,10,3,1.196545e+02
17,10,5,7.018752e+01
17,10,10,5.543658e+01
17,10,20,3.011437e+01
17,10,30,3.011437e+01
17,10,40,3.011437e+01
17,10,50,3.011437e+01
17,10,60,9.894076e+00
17,10,70,3.731902e+00
17,10,80,3.657655e+00
17,10,90,3.657369e+00
17,10,100,3.657369e+00
17,10,1,3.020985e+02
17,10,2,1.966104e+02
17,10,3,1.751297e+02
17,10,5,1.038157e+02
17,10,10,7.103688e+01
17,10,20,3.812712e+01
17,10,30,3.812712e+01
17,10,40,3.812712e+01
17,10,50,3.523722e+01
17,10,60,2.608036e+01
17,10,70,7.319227e+00
17,10,80,5.601396e+00
17,10,90,5.601384e+00
17,10,100,5.601384e+00
17,10,1,3.085577e+02
17,10,2,3.085577e+02
17,10,3,1.275258e+02
17,10,5,7.006334e+01
17,10,10,4.574533e+01
17,10,20,4.574533e+01
17,10,30,3.594112e+01
17,10,40,3.585268e+01
17,10,50,3.585268e+01
17,10,60,3.485547e+01
17,10,70,3.439581e+01
17,10,80,3.410565e+01
17,10,90,3.285560e+01
17,10,100,3.285560e+01
17,10,1,2.716698e+02
17,10,2,2.716698e+02
17,10,3,2.537542e+02
17,10,5,1.220824e+02
17,10,10,9.504929e+01
17,10,20,5.672154e+01
17,10,30,4.252936e+01
17,10,40,3.861525e+01
17,10,50,3.861525e+01
17,10,60,2.424744e+01
17,10,70,2.284848e+01
17,10,80,2.278683e+01
17,10,90,2.278683e+01
17,10,100,2.278683e+01
