funcid,dim,milestone,error
8,10,1,9.271233e+01
8,10,2,9.271233e+01
8,10,3,6.320515e+01
8,10,5,4.381193e+01
8,10,10,1.566144e+01
8,10,20,1.566144e+01
8,10,30,1.566144e+01
8,10,40,1.062533e+01
8,10,50,1.062533e+01
8,10,60,8.041607e+00
8,10,70,7.959993e+00
8,10,80,7.959683e+00
8,10,90,7.959683e+00
8,10,100,7.456166e+00
8,10,1,1.125595e+02
8,10,2,9.551611e+01
8,10,3,5.030830e+01
8,10,5,2.664827e+01
8,10,10,1.705978e+01
8,10,20,1.007255e+01
8,10,30,7.152097e+00
8,10,40,7.152097e+00
8,10,50,7.152097e+00
8,10,60,3.477134e+00
8,10,70,2.985341e+00
8,10,80,2.985341e+00
8,10,90,2.985341e+00
8,10,100,2.985341e+00
8,10,1,1.181096e+02
8,10,2,1.158978e+02
8,10,3,5.847177e+01
8,10,5,3.440868e+01
8,10,10,2.043710e+01
8,10,20,1.007044e+01
8,10,30,1.007044e+01
8,10,40,1.007044e+01
8,10,50,1.007044e+01
8,10,60,1.007044e+01
8,10,70,5.971097e+00
8,10,80,5.969943e+00
8,10,90,5.969943e+00
8,10,100,5.969943e+00
8,10,1,9.646879e+01
8,10,2,9.612954e+01
8,10,3,6.469149e+01
8,10,5,3.811935e+01
8,10,10,2.628988e+01
8,10,20,1.240602e+01
8,10,30,1.240602e+01
8,10,40,1.124956e+01
8,10,50,1.124956e+01
8,10,60,5.157376e+00
8,10,70,4.975183e+00
8,10,80,4.974801e+00
8,10,90,4.974801e+00
8,10,100,4.974801e+00
8,10,1,1.025547e+02
8,10,2,1.025547e+02
8,10,3,5.782496e+01
8,10,5,1.958787e+01
8,10,10,1.127943e+01
8,10,20,1.127943e+01
8,10,30,1.127943e+01
8,10,40,1.127943e+01
8,10,50,1.088719e+01
8,10,60,5.678204e+00
8,10,70,4.975164e+00
8,10,80,4.974912e+00
8,10,90,4.974912e+00
8,10,100,4.974912e+00
