funcid,dim,milestone,error
13,10,1,3.046368e+07
13,10,2,2.575113e+06
13,10,3,3.469019e+04
13,10,5,1.770866e+04
13,10,10,1.637215e+04
13,10,20,1.453656e+04
13,10,30,8.014626e+03
13,10,40,2.336795e+03
13,10,50,2.336795e+03
13,10,60,7.331067e+02
13,10,70,4.014840e+02
13,10,80,4.014042e+02
13,10,90,4.013432e+02
13,10,100,4.001402e+02
13,10,1,8.422583e+06
13,10,2,7.875059e+06
13,10,3,8.355338e+04
13,10,5,1.022981e+04
13,10,10,6.027307e+03
13,10,20,2.509258e+03
13,10,30,2.509258e+03
13,10,40,2.509258e+03
13,10,50,2.509258e+03
13,10,60,1.577594e+03
13,10,70,1.490913e+03
13,10,80,1.490525e+03
13,10,90,1.490488e+03
13,10,100,1.490488e+03
13,10,1,3.006176e+07
13,10,2,7.568054e+06
13,10,3,7.685484e+04
13,10,5,1.713422e+04
13,10,10,5.472094e+03
13,10,20,5.472094e+03
13,10,30,4.129930e+03
13,10,40,3.265456e+03
13,10,50,3.265456e+03
13,10,60,2.759900e+03
13,10,70,2.630007e+03
13,10,80,2.629423e+03
13,10,90,2.624617e+03
13,10,100,2.624617e+03
13,10,1,8.956655e+06
13,10,2,8.585030e+06
13,10,3,1.806806e+04
13,10,5,1.647463e+04
13,10,10,1.627396e+04
13,10,20,8.167177e+03
13,10,30,3.500319e+03
13,10,40,2.955790e+03
13,10,50,2.389492e+03
13,10,60,5.719424e+02
13,10,70,4.660552e+02
13,10,80,4.660008e+02
13,10,90,4.657979e+02
13,10,100,4.548645e+02
13,10,1,5.124350e+06
13,10,2,5.124350e+06
13,10,3,1.168527e+04
13,10,5,9.332306e+02
13,10,10,7.971758e+02
13,10,20,7.971758e+02
13,10,30,7.971758e+02
13,10,40,7.971758e+02
13,10,50,7.971758e+02
13,10,60,3.729994e+02
13,10,70,3.462778e+02
13,10,80,3.456385e+02
13,10,90,3.456035e+02
13,10,100,3.456035e+02
