funcid,dim,milestone,error
10,10,1,2.126035e+03
10,10,2,2.126035e+03
10,10,3,2.126035e+03
10,10,5,1.721572e+03
10,10,10,1.462367e+03
10,10,20,1.173657e+03
10,10,30,1.173657e+03
10,10,40,1.009251e+03
10,10,50,1.009251e+03
10,10,60,8.728421e+02
10,10,70,8.724088e+02
10,10,80,8.723665e+02
10,10,90,8.723663e+02
10,10,100,8.723663e+02
10,10,1,2.299935e+03
10,10,2,2.105037e+03
10,10,3,2.105037e+03
10,10,5,1.162569e+03
10,10,10,8.424122e+02
10,10,20,6.254188e+02
10,10,30,6.254188e+02
10,10,40,6.254188e+02
10,10,50,6.254188e+02
10,10,60,3.441484e+02
10,10,70,3.424099e+02
10,10,80,1.802784e+02
10,10,90,1.252702e+02
10,10,100,1.252702e+02
10,10,1,1.839543e+03
10,10,2,1.839543e+03
10,10,3,1.347422e+03
10,10,5,9.806352e+02
10,10,10,6.448795e+02
10,10,20,6.448795e+02
10,10,30,6.448795e+02
10,10,40,6.448795e+02
10,10,50,6.448795e+02
10,10,60,2.249544e+02
10,10,70,2.216216e+02
10,10,80,5.698446e-01
10,10,90,2.502884e-01
10,10,100,2.502884e-01
10,10,1,2.111705e+03
10,10,2,2.111705e+03
10,10,3,1.889618e+03
10,10,5,1.763832e+03
10,10,10,1.279975e+03
10,10,20,1.002523e+03
10,10,30,1.002523e+03
10,10,40,1.002523e+03
10,10,50,6.409345e+02
10,10,60,4.334120e+02
10,10,70,3.554478e+02
10,10,80,1.407168e+02
10,10,90,1.407157e+02
10,10,100,1.407157e+02
10,10,1,2.107244e+03
10,10,2,2.107244e+03
10,10,3,1.531925e+03
10,10,5,1.007778e+03
10,10,10,6.891870e+02
10,10,20,4.809074e+02
10,10,30,4.809074e+02
10,10,40,4.809074e+02
10,10,50,4.809074e+02
10,10,60,3.567915e+02
10,10,70,3.555452e+02
10,10,80,3.555353e+02
10,10,90,3.555353e+02
10,10,100,3.555353e+02
