funcid,dim,milestone,error
30,10,1,1.234172e+07
30,10,2,1.234172e+07
30,10,3,5.028899e+06
30,10,5,5.840303e+05
30,10,10,2.246265e+05
30,10,20,7.669877e+04
30,10,30,7.669877e+04
30,10,40,7.669877e+04
30,10,50,7.669877e+04
30,10,60,5.162928e+04
30,10,70,2.328045e+04
30,10,80,1.157214e+04
30,10,90,1.056456e+04
30,10,100,1.044700e+04
30,10,1,4.463408e+07
30,10,2,2.090485e+07
30,10,3,4.172694e+06
30,10,5,8.825453e+05
30,10,10,5.135380e+05
30,10,20,5.135380e+05
30,10,30,3.244946e+05
30,10,40,3.244946e+05
30,10,50,1.499983e+04
30,10,60,1.499983e+04
30,10,70,1.433708e+04
30,10,80,1.183713e+04
30,10,90,1.183713e+04
30,10,100,1.178776e+04
30,10,1,1.884777e+07
30,10,2,1.884777e+07
30,10,3,1.884777e+07
30,10,5,1.171107e+06
30,10,10,8.866620e+04
30,10,20,8.866620e+04
30,10,30,7.140953e+04
30,10,40,7.140953e+04
30,10,50,7.140953e+04
30,10,60,6.215937e+04
30,10,70,2.427415e+04
30,10,80,1.478294e+04
30,10,90,1.142029e+04
30,10,100,1.068153e+04
30,10,1,2.410673e+07
30,10,2,6.866905e+06
30,10,3,4.758901e+06
30,10,5,1.593741e+06
30,10,10,7.373051e+05
30,10,20,1.037283e+05
30,10,30,9.692216e+04
30,10,40,5.783655e+04
30,10,50,5.783655e+04
30,10,60,3.722188e+04
30,10,70,2.910645e+04
30,10,80,2.297141e+04
30,10,90,2.066381e+04
30,10,100,2.011800e+04
30,10,1,2.463063e+07
30,10,2,2.463063e+07
30,10,3,9.125597e+05
30,10,5,7.692271e+05
30,10,10,4.338082e+05
30,10,20,2.398305e+05
30,10,30,4.241280e+04
30,10,40,4.241280e+04
30,10,50,3.710565e+04
30,10,60,2.269985e+04
30,10,70,1.919082e+04
30,10,80,8.941215e+03
30,10,90,7.711764e+03
30,10,100,7.621480e+03
