funcid,dim,milestone,error
12,10,1,7.019053e+08
12,10,2,4.071023e+08
12,10,3,5.241131e+06
12,10,5,1.929794e+06
12,10,10,1.831772e+06
12,10,20,6.232266e+05
12,10,30,1.468071e+04
12,10,40,1.468071e+04
12,10,50,1.468071e+04
12,10,60,2.607188e+03
12,10,70,2.607188e+03
12,10,80,2.389172e+03
12,10,90,2.130462e+03
12,10,100,2.130462e+03
12,10,1,4.505502e+08
12,10,2,2.451416e+08
12,10,3,1.420085e+07
12,10,5,1.346692e+06
12,10,10,1.202617e+06
12,10,20,1.202617e+06
12,10,30,4.112660e+04
12,10,40,4.112660e+04
12,10,50,4.112660e+04
12,10,60,5.233140e+03
12,10,70,5.178462e+03
12,10,80,5.147565e+03
12,10,90,5.125806e+03
12,10,100,5.123882e+03
12,10,1,4.419799e+08
12,10,2,1.903830e+08
12,10,3,2.299101e+07
12,10,5,1.309099e+05
12,10,10,7.141770e+04
12,10,20,7.141770e+04
12,10,30,7.141770e+04
12,10,40,7.141770e+04
12,10,50,7.141770e+04
12,10,60,7.105507e+03
12,10,70,5.839356e+03
12,10,80,4.977014e+03
12,10,90,4.969630e+03
12,10,100,4.969630e+03
12,10,1,6.169303e+08
12,10,2,5.757254e+08
12,10,3,1.838096e+07
12,10,5,2.296502e+06
12,10,10,7.781752e+05
12,10,20,6.016251e+04
12,10,30,6.016251e+04
12,10,40,6.016251e+04
12,10,50,6.016251e+04
12,10,60,3.106351e+04
12,10,70,2.690430e+04
12,10,80,2.122009e+04
12,10,90,1.897847e+04
12,10,100,1.897120e+04
12,10,1,4.773311e+07
12,10,2,4.773311e+07
12,10,3,1.256971e+07
12,10,5,7.584359e+05
12,10,10,7.407051e+04
12,10,20,3.531096e+04
12,10,30,3.531096e+04
12,10,40,3.531096e+04
12,10,50,3.531096e+04
12,10,60,1.689373e+04
12,10,70,1.684704e+04
12,10,80,1.590499e+04
12,10,90,1.527795e+04
12,10,100,1.518411e+04
