funcid,dim,milestone,error
14,10,1,3.122787e+05
14,10,2,7.865625e+03
14,10,3,9.825197e+02
14,10,5,8.949081e+01
14,10,10,6.571906e+01
14,10,20,6.571906e+01
14,10,30,6.571906e+01
14,10,40,6.571906e+01
14,10,50,6.571906e+01
14,10,60,6.416365e+01
14,10,70,4.772145e+01
14,10,80,4.710756e+01
14,10,90,4.623836e+01
14,10,100,4.576666e+01
14,10,1,2.537998e+04
14,10,2,2.537998e+04
14,10,3,1.152171e+03
14,10,5,2.929935e+02
14,10,10,2.699662e+02
14,10,20,2.699662e+02
14,10,30,9.699136e+01
14,10,40,9.699136e+01
14,10,50,9.699136e+01
14,10,60,9.245983e+01
14,10,70,8.278329e+01
14,10,80,8.278329e+01
14,10,90,4.320846e+01
14,10,100,4.319377e+01
14,10,1,3.404172e+04
14,10,2,1.205684e+04
14,10,3,3.792452e+03
14,10,5,1.683702e+03
14,10,10,1.003298e+02
14,10,20,8.873611e+01
14,10,30,8.873611e+01
14,10,40,8.873611e+01
14,10,50,5.415649e+01
14,10,60,3.967672e+01
14,10,70,3.579839e+01
14,10,80,3.575678e+01
14,10,90,3.469416e+01
14,10,100,3.469416e+01
14,10,1,1.301529e+03
14,10,2,1.301529e+03
14,10,3,9.121487e+02
14,10,5,7.567019e+02
14,10,10,8.450190e+01
14,10,20,6.552967e+01
14,10,30,6.552967e+01
14,10,40,6.552967e+01
14,10,50,6.552967e+01
14,10,60,6.032811e+01
14,10,70,5.297739e+01
14,10,80,5.294485e+01
14,10,90,5.294485e+01
14,10,100,4.603266e+01
14,10,1,3.496759e+03
14,10,2,3.496759e+03
14,10,3,5.561189e+02
14,10,5,1.657021e+02
14,10,10,1.114128e+02
14,10,20,1.114128e+02
14,10,30,1.114128e+02
14,10,40,1.114128e+02
14,10,50,1.114128e+02
14,10,60,8.616881e+01
14,10,70,6.466797e+01
14,10,80,6.465368e+01
14,10,90,6.465359e+01
14,10,100,6.461446e+01
