funcid,dim,milestone,error
25,10,1,9.010393e+02
25,10,2,8.039076e+02
25,10,3,4.745567e+02
25,10,5,4.495837e+02
25,10,10,4.459527e+02
25,10,20,4.375320e+02
25,10,30,4.220362e+02
25,10,40,4.069373e+02
25,10,50,4.069373e+02
25,10,60,4.001110e+02
25,10,70,3.995866e+02
25,10,80,3.995850e+02
25,10,90,3.995850e+02
25,10,100,3.995850e+02
25,10,1,1.070273e+03
25,10,2,1.070273e+03
25,10,3,4.993465e+02
25,10,5,4.570132e+02
25,10,10,4.510236e+02
25,10,20,4.469065e+02
25,10,30,4.469065e+02
25,10,40,4.469065e+02
25,10,50,4.469065e+02
25,10,60,4.053438e+02
25,10,70,3.984692e+02
25,10,80,3.981822e+02
25,10,90,3.981510e+02
25,10,100,3.981510e+02
25,10,1,7.720763e+02
25,10,2,7.720763e+02
25,10,3,4.916692e+02
25,10,5,4.519753e+02
25,10,10,4.509791e+02
25,10,20,4.475764e+02
25,10,30,4.133771e+02
25,10,40,4.133771e+02
25,10,50,4.133771e+02
25,10,60,4.001148e+02
25,10,70,3.987858e+02
25,10,80,3.987802e+02
25,10,90,3.987794e+02
25,10,100,3.987638e+02
25,10,1,1.146295e+03
25,10,2,1.024179e+03
25,10,3,4.683448e+02
25,10,5,4.278582e+02
25,10,10,4.153796e+02
25,10,20,4.153796e+02
25,10,30,4.153796e+02
25,10,40,4.153796e+02
25,10,50,4.153796e+02
25,10,60,3.997398e+02
25,10,70,3.995957e+02
25,10,80,3.995957e+02
25,10,90,3.995957e+02
25,10,100,3.995957e+02
25,10,1,1.374178e+03
25,10,2,9.120233e+02
25,10,3,4.809794e+02
25,10,5,4.512575e+02
25,10,10,4.274458e+02
25,10,20,4.120657e+02
25,10,30,4.120657e+02
25,10,40,4.120657e+02
25,10,50,4.120657e+02
25,10,60,4.037740e+02
25,10,70,3.982724e+02
25,10,80,3.982696e+02
25,10,90,3.982696e+02
25,10,100,3.982696e+02
