funcid,dim,milestone,error
28,10,1,9.668096e+02
28,10,2,9.668096e+02
28,10,3,8.284417e+02
28,10,5,7.247002e+02
28,10,10,6.813997e+02
28,10,20,4.550785e+02
28,10,30,3.725707e+02
28,10,40,3.725707e+02
28,10,50,3.725707e+02
28,10,60,3.051117e+02
28,10,70,3.003603e+02
28,10,80,3.003340e+02
28,10,90,3.003340e+02
28,10,100,3.003340e+02
28,10,1,8.511088e+02
28,10,2,8.511088e+02
28,10,3,7.490633e+02
28,10,5,5.236713e+02
28,10,10,4.985678e+02
28,10,20,4.985678e+02
28,10,30,4.198103e+02
28,10,40,3.783438e+02
28,10,50,3.783438e+02
28,10,60,3.660596e+02
28,10,70,3.003548e+02
28,10,80,3.000064e+02
28,10,90,3.000050e+02
28,10,100,3.000006e+02
28,10,1,8.459257e+02
28,10,2,6.357453e+02
28,10,3,5.693280e+02
28,10,5,3.595225e+02
28,10,10,3.546041e+02
28,10,20,3.546041e+02
28,10,30,3.546041e+02
28,10,40,3.546041e+02
28,10,50,3.546041e+02
28,10,60,3.004466e+02
28,10,70,3.000533e+02
28,10,80,3.000064e+02
28,10,90,3.000064e+02
28,10,100,3.000064e+02
28,10,1,1.010550e+03
28,10,2,8.061107e+02
28,10,3,6.839321e+02
28,10,5,4.851763e+02
28,10,10,4.144838e+02
28,10,20,3.810160e+02
28,10,30,3.810160e+02
28,10,40,3.356918e+02
28,10,50,3.356918e+02
28,10,60,3.008718e+02
28,10,70,3.000477e+02
28,10,80,3.000237e+02
28,10,90,3.000104e+02
28,10,100,3.000104e+02
28,10,1,7.953746e+02
28,10,2,7.953746e+02
28,10,3,7.953746e+02
28,10,5,6.331517e+02
28,10,10,3.946642e+02
28,10,20,3.806877e+02
28,10,30,3.806877e+02
28,10,40,3.806877e+02
28,10,50,3.180884e+02
28,10,60,3.005034e+02
28,10,70,3.000305e+02
28,10,80,3.000066e+02
28,10,90,3.000037e+02
28,10,100,3.000010e+02
