funcid,dim,milestone,error
22,10,1,8.793594e+02
22,10,2,7.447710e+02
22,10,3,1.648555e+02
22,10,5,1.147058e+02
22,10,10,1.126651e+02
22,10,20,1.099821e+02
22,10,30,1.099821e+02
22,10,40,6.471674e+01
22,10,50,6.471674e+01
22,10,60,2.565353e+01
22,10,70,2.499985e+01
22,10,80,2.499768e+01
22,10,90,2.499768e+01
22,10,100,2.499768e+01
22,10,1,9.074551e+02
22,10,2,9.074551e+02
22,10,3,1.562504e+02
22,10,5,1.107813e+02
22,10,10,2.568517e+01
22,10,20,1.848264e+01
22,10,30,1.848264e+01
22,10,40,1.848264e+01
22,10,50,1.848264e+01
22,10,60,1.178377e+01
22,10,70,1.157834e+01
22,10,80,1.156343e+01
22,10,90,1.156343e+01
22,10,100,1.156343e+01
22,10,1,4.936981e+02
22,10,2,4.936981e+02
22,10,3,1.620576e+02
22,10,5,1.190282e+02
22,10,10,1.164695e+02
22,10,20,1.157613e+02
22,10,30,1.125231e+02
22,10,40,1.101198e+02
22,10,50,1.084920e+02
22,10,60,1.050150e+02
22,10,70,1.004887e+02
22,10,80,1.004887e+02
22,10,90,1.004887e+02
22,10,100,1.004887e+02
22,10,1,8.635762e+02
22,10,2,8.635762e+02
22,10,3,1.800001e+02
22,10,5,1.181136e+02
22,10,10,1.154877e+02
22,10,20,1.088599e+02
22,10,30,1.070953e+02
22,10,40,1.070953e+02
22,10,50,1.070953e+02
22,10,60,1.066843e+02
22,10,70,1.003051e+02
22,10,80,1.002900e+02
22,10,90,1.002873e+02
22,10,100,1.002865e+02
22,10,1,3.711535e+02
22,10,2,3.711535e+02
22,10,3,1.752028e+02
22,10,5,1.191653e+02
22,10,10,1.133280e+02
22,10,20,1.098660e+02
22,10,30,1.098660e+02
22,10,40,1.090185e+02
22,10,50,8.915310e+01
22,10,60,4.876135e+01
22,10,70,4.718394e+01
22,10,80,4.717978e+01
22,10,90,4.716717e+01
22,10,100,4.716706e+01
