funcid,dim,milestone,error
5,10,1,1.002970e+02
5,10,2,1.002970e+02
5,10,3,6.050939e+01
5,10,5,3.382321e+01
5,10,10,2.701031e+01
5,10,20,1.904894e+01
5,10,30,1.431237e+01
5,10,40,1.431237e+01
5,10,50,9.741435e+00
5,10,60,4.022253e+00
5,10,70,3.979872e+00
5,10,80,3.979838e+00
5,10,90,3.785856e+00
5,10,100,3.288384e+00
5,10,1,1.050297e+02
5,10,2,1.002397e+02
5,10,3,7.228433e+01
5,10,5,4.108858e+01
5,10,10,2.028408e+01
5,10,20,1.635796e+01
5,10,30,1.543739e+01
5,10,40,9.860341e+00
5,10,50,9.860341e+00
5,10,60,6.059358e+00
5,10,70,5.970670e+00
5,10,80,5.969781e+00
5,10,90,5.969781e+00
5,10,100,5.969781e+00
5,10,1,1.001564e+02
5,10,2,9.062347e+01
5,10,3,3.570377e+01
5,10,5,2.285113e+01
5,10,10,1.824626e+01
5,10,20,1.824626e+01
5,10,30,1.617336e+01
5,10,40,1.617336e+01
5,10,50,1.200177e+01
5,10,60,7.349591e+00
5,10,70,6.965827e+00
5,10,80,6.964725e+00
5,10,90,6.964725e+00
5,10,100,6.964725e+00
5,10,1,1.133298e+02
5,10,2,1.133298e+02
5,10,3,6.221600e+01
5,10,5,3.062622e+01
5,10,10,2.374770e+01
5,10,20,1.727451e+01
5,10,30,1.674536e+01
5,10,40,1.477410e+01
5,10,50,1.477410e+01
5,10,60,1.010120e+01
5,10,70,9.951038e+00
5,10,80,9.949597e+00
5,10,90,9.949587e+00
5,10,100,9.949587e+00
5,10,1,1.203315e+02
5,10,2,1.190797e+02
5,10,3,7.204864e+01
5,10,5,4.023575e+01
5,10,10,2.953778e+01
5,10,20,2.300905e+01
5,10,30,9.839218e+00
5,10,40,9.839218e+00
5,10,50,9.839218e+00
5,10,60,5.996129e+00
5,10,70,5.970182e+00
5,10,80,5.969761e+00
5,10,90,5.969761e+00
5,10,100,5.969761e+00
