funcid,dim,milestone,error
23,10,1,4.351909e+02
23,10,2,4.351909e+02
23,10,3,3.689102e+02
23,10,5,3.320256e+02
23,10,10,3.160352e+02
23,10,20,3.160352e+02
23,10,30,3.068388e+02
23,10,40,3.068388e+02
23,10,50,3.068388e+02
23,10,60,3.068388e+02
23,10,70,3.068388e+02
23,10,80,3.068388e+02
23,10,90,3.068388e+02
23,10,100,3.068388e+02
23,10,1,4.329446e+02
23,10,2,4.329446e+02
23,10,3,3.729328e+02
23,10,5,3.323041e+02
23,10,10,3.203640e+02
23,10,20,3.148389e+02
23,10,30,3.148389e+02
23,10,40,3.148389e+02
23,10,50,3.148389e+02
23,10,60,3.148389e+02
23,10,70,3.039462e+02
23,10,80,3.037810e+02
23,10,90,3.037810e+02
23,10,100,3.037810e+02
23,10,1,4.304097e+02
23,10,2,3.817826e+02
23,10,3,3.817826e+02
23,10,5,3.285986e+02
23,10,10,3.164664e+02
23,10,20,3.164664e+02
23,10,30,3.164664e+02
23,10,40,3.067451e+02
23,10,50,3.067451e+02
23,10,60,3.067451e+02
23,10,70,3.067451e+02
23,10,80,3.067451e+02
23,10,90,3.067451e+02
23,10,100,3.067451e+02
23,10,1,4.690198e+02
23,10,2,4.490859e+02
23,10,3,3.976220e+02
23,10,5,3.459237e+02
23,10,10,3.395376e+02
23,10,20,3.251034e+02
23,10,30,3.191894e+02
23,10,40,3.191894e+02
23,10,50,3.164190e+02
23,10,60,3.151221e+02
23,10,70,3.150469e+02
23,10,80,3.150469e+02
23,10,90,3.150469e+02
23,10,100,3.150469e+02
23,10,1,4.845427e+02
23,10,2,4.291815e+02
23,10,3,3.726286e+02
23,10,5,3.225432e+02
23,10,10,3.145779e+02
23,10,20,3.145779e+02
23,10,30,3.145779e+02
23,10,40,3.145779e+02
23,10,50,3.144280e+02
23,10,60,3.090335e+02
23,10,70,3.090335e+02
23,10,80,3.090335e+02
23,10,90,3.090335e+02
23,10,100,3.090335e+02
