funcid,dim,milestone,error
15,10,1,6.218813e+03
15,10,2,6.218813e+03
15,10,3,1.681061e+03
15,10,5,1.010657e+03
15,10,10,3.690866e+02
15,10,20,3.690866e+02
15,10,30,3.690866e+02
15,10,40,3.617826e+02
15,10,50,1.755433e+02
15,10,60,1.080336e+02
15,10,70,2.235037e+01
15,10,80,2.221079e+01
15,10,90,2.216290e+01
15,10,100,2.216290e+01
15,10,1,5.728752e+04
15,10,2,1.059682e+04
15,10,3,4.769009e+03
15,10,5,2.674967e+03
15,10,10,7.221342e+02
15,10,20,7.221342e+02
15,10,30,7.221342e+02
15,10,40,1.419825e+02
15,10,50,1.419825e+02
15,10,60,8.200522e+01
15,10,70,5.644854e+01
15,10,80,5.637722e+01
15,10,90,5.637722e+01
15,10,100,5.637722e+01
15,10,1,9.582965e+04
15,10,2,4.783648e+03
15,10,3,4.783648e+03
15,10,5,4.783648e+03
15,10,10,2.217907e+03
15,10,20,1.438306e+03
15,10,30,4.620330e+02
15,10,40,4.287477e+02
15,10,50,1.671559e+02
15,10,60,1.197788e+02
15,10,70,5.589412e+01
15,10,80,3.877850e+01
15,10,90,3.831090e+01
15,10,100,2.662057e+01
15,10,1,9.622721e+04
15,10,2,5.702892e+04
15,10,3,1.219434e+04
15,10,5,6.720842e+03
15,10,10,4.736963e+03
15,10,20,1.404790e+03
15,10,30,6.494199e+02
15,10,40,6.494199e+02
15,10,50,6.494199e+02
15,10,60,6.459803e+02
15,10,70,1.632140e+02
15,10,80,5.257027e+01
15,10,90,5.250756e+01
15,10,100,5.209154e+01
15,10,1,1.649269e+05
15,10,2,4.049256e+04
15,10,3,5.264455e+03
15,10,5,3.592926e+03
15,10,10,1.823231e+03
15,10,20,1.823231e+03
15,10,30,1.823231e+03
15,10,40,1.823231e+03
15,10,50,2.132605e+02
15,10,60,1.141454e+02
15,10,70,9.508081e+01
15,10,80,7.168116e+01
15,10,90,7.158530e+01
15,10,100,7.017807e+01
