funcid,dim,milestone,error
9,10,1,2.682677e+03
9,10,2,2.521558e+03
9,10,3,3.279988e+02
9,10,5,6.935937e+00
9,10,10,2.480622e+00
9,10,20,2.021898e+00
9,10,30,2.021898e+00
9,10,40,9.608274e-01
9,10,50,9.608274e-01
9,10,60,3.688413e-01
9,10,70,2.591433e-01
9,10,80,2.552080e-01
9,10,90,2.552080e-01
9,10,100,2.552080e-01
9,10,1,1.836365e+03
9,10,2,1.836365e+03
9,10,3,5.209224e+02
9,10,5,2.787154e+01
9,10,10,1.552427e+01
9,10,20,3.397650e+00
9,10,30,3.397650e+00
9,10,40,3.284970e+00
9,10,50,1.100471e+00
9,10,60,2.510525e-01
9,10,70,2.510525e-01
9,10,80,2.510525e-01
9,10,90,2.510525e-01
9,10,100,2.510525e-01
9,10,1,8.458679e+02
9,10,2,8.458679e+02
9,10,3,7.371416e+02
9,10,5,6.541090e+01
9,10,10,6.448012e+00
9,10,20,8.867176e-01
9,10,30,8.867176e-01
9,10,40,8.867176e-01
9,10,50,8.867176e-01
9,10,60,2.587380e-01
9,10,70,2.587380e-01
9,10,80,2.587380e-01
9,10,90,2.587380e-01
9,10,100,2.587380e-01
9,10,1,3.155065e+03
9,10,2,2.389508e+03
9,10,3,1.866278e+02
9,10,5,1.339524e+01
9,10,10,2.214145e+00
9,10,20,2.214145e+00
9,10,30,2.214145e+00
9,10,40,2.214145e+00
9,10,50,1.800168e+00
9,10,60,2.159633e-01
9,10,70,1.379642e-01
9,10,80,1.379642e-01
9,10,90,1.379642e-01
9,10,100,1.379642e-01
9,10,1,1.587585e+03
9,10,2,1.587585e+03
9,10,3,1.217764e+02
9,10,5,8.370226e+00
9,10,10,7.797354e+00
9,10,20,4.334969e+00
9,10,30,1.058623e+00
9,10,40,2.844670e-01
9,10,50,2.844670e-01
9,10,60,2.844670e-01
9,10,70,2.844670e-01
9,10,80,2.844670e-01
9,10,90,2.687087e-01
9,10,100,2.687087e-01
