funcid,dim,milestone,error
21,10,1,2.743206e+02
21,10,2,1.782776e+02
21,10,3,1.782776e+02
21,10,5,1.243548e+02
21,10,10,1.235568e+02
21,10,20,1.235568e+02
21,10,30,1.235568e+02
21,10,40,1.235568e+02
21,10,50,1.235568e+02
21,10,60,1.098530e+02
21,10,70,1.044604e+02
21,10,80,1.022833e+02
21,10,90,1.010697e+02
21,10,100,1.008675e+02
21,10,1,2.430615e+02
21,10,2,2.430615e+02
21,10,3,2.430615e+02
21,10,5,2.420684e+02
21,10,10,1.204446e+02
21,10,20,1.152456e+02
21,10,30,1.152456e+02
21,10,40,1.152456e+02
21,10,50,1.152456e+02
21,10,60,1.078896e+02
21,10,70,1.034004e+02
21,10,80,1.029888e+02
21,10,90,1.024180e+02
21,10,100,1.022056e+02
21,10,1,2.243951e+02
21,10,2,2.243951e+02
21,10,3,2.243951e+02
21,10,5,2.243951e+02
21,10,10,2.110977e+02
21,10,20,1.070756e+02
21,10,30,1.055887e+02
21,10,40,1.055887e+02
21,10,50,1.055887e+02
21,10,60,1.055887e+02
21,10,70,1.021842e+02
21,10,80,1.017947e+02
21,10,90,1.016724e+02
21,10,100,1.016724e+02
21,10,1,2.279808e+02
21,10,2,2.279808e+02
21,10,3,1.868406e+02
21,10,5,1.346491e+02
21,10,10,1.346491e+02
21,10,20,1.180414e+02
21,10,30,1.108234e+02
21,10,40,1.108234e+02
21,10,50,1.108234e+02
21,10,60,1.056592e+02
21,10,70,1.025006e+02
21,10,80,1.010031e+02
21,10,90,1.008672e+02
21,10,100,1.008672e+02
21,10,1,1.562724e+02
21,10,2,1.562724e+02
21,10,3,1.360164e+02
21,10,5,1.106774e+02
21,10,10,1.106774e+02
21,10,20,1.106774e+02
21,10,30,1.062294e+02
21,10,40,1.062294e+02
21,10,50,1.062294e+02
21,10,60,1.041703e+02
21,10,70,1.021985e+02
21,10,80,1.014508e+02
21,10,90,1.012117e+02
21,10,100,1.010555e+02
