funcid,dim,milestone,error
1,10,1,6.971757e+09
1,10,2,5.338985e+09
1,10,3,3.903451e+08
1,10,5,2.469623e+06
1,10,10,9.564630e+05
1,10,20,6.521932e+05
1,10,30,6.521932e+05
1,10,40,6.521932e+05
1,10,50,3.781560e+05
1,10,60,4.735295e+03
1,10,70,4.699959e+03
1,10,80,4.699245e+03
1,10,90,4.699245e+03
1,10,100,4.699245e+03
1,10,1,1.076804e+10
1,10,2,9.439683e+09
1,10,3,9.983451e+08
1,10,5,2.069591e+07
1,10,10,5.627686e+06
1,10,20,1.581651e+06
1,10,30,1.581651e+06
1,10,40,1.531576e+06
1,10,50,2.236929e+05
1,10,60,5.259585e+02
1,10,70,6.197923e+00
1,10,80,6.197923e+00
1,10,90,6.197923e+00
1,10,100,6.197923e+00
1,10,1,5.397369e+09
1,10,2,5.397369e+09
1,10,3,8.990215e+08
1,10,5,1.096987e+07
1,10,10,4.875476e+06
1,10,20,8.399937e+05
1,10,30,4.972260e+05
1,10,40,4.972260e+05
1,10,50,4.972260e+05
1,10,60,1.275461e+03
1,10,70,7.027525e+02
1,10,80,7.013045e+02
1,10,90,7.013045e+02
1,10,100,7.013045e+02
1,10,1,1.237275e+10
1,10,2,8.914903e+09
1,10,3,6.099201e+08
1,10,5,3.179128e+06
1,10,10,5.797060e+05
1,10,20,5.797060e+05
1,10,30,5.797060e+05
1,10,40,5.797060e+05
1,10,50,5.797060e+05
1,10,60,3.928452e+03
1,10,70,1.164207e+03
1,10,80,1.163742e+03
1,10,90,1.163742e+03
1,10,100,1.163742e+03
1,10,1,8.392264e+09
1,10,2,8.392264e+09
1,10,3,3.581107e+08
1,10,5,4.779632e+06
1,10,10,1.391461e+06
1,10,20,1.376062e+06
1,10,30,4.089284e+05
1,10,40,4.089284e+05
1,10,50,4.089284e+05
1,10,60,9.899404e+01
1,10,70,6.423423e+01
1,10,80,6.423423e+01
1,10,90,6.423423e+01
1,10,100,6.423423e+01
