funcid,dim,milestone,error
1,10,1,6.954436e+08
1,10,2,2.362058e+07
1,10,3,2.730963e+06
1,10,5,3.193657e+05
1,10,10,3.193657e+05
1,10,20,5.071076e+04
1,10,30,2.934358e+04
1,10,40,8.164148e+03
1,10,50,1.576210e+03
1,10,60,7.528332e+02
1,10,70,7.528332e+02
1,10,80,7.528332e+02
1,10,90,7.528332e+02
1,10,100,7.528332e+02
1,10,1,7.685753e+08
1,10,2,1.561762e+08
1,10,3,6.715694e+06
1,10,5,4.946010e+04
1,10,10,1.453180e+04
1,10,20,1.066417e+04
1,10,30,1.066417e+04
1,10,40,3.367786e+03
1,10,50,2.654109e+03
1,10,60,2.536737e+03
1,10,70,2.536737e+03
1,10,80,2.536737e+03
1,10,90,2.536737e+03
1,10,100,2.536737e+03
1,10,1,2.787115e+08
1,10,2,6.145203e+06
1,10,3,1.948671e+06
1,10,5,9.445443e+05
1,10,10,2.897295e+05
1,10,20,9.201063e+04
1,10,30,1.055063e+04
1,10,40,1.433548e+03
1,10,50,1.433548e+03
1,10,60,1.548831e+02
1,10,70,1.548831e+02
1,10,80,1.548831e+02
1,10,90,1.548831e+02
1,10,100,1.548831e+02
1,10,1,2.890112e+08
1,10,2,4.272004e+07
1,10,3,1.502219e+07
1,10,5,1.324164e+06
1,10,10,6.384429e+05
1,10,20,4.478555e+05
1,10,30,1.189582e+05
1,10,40,2.069909e+03
1,10,50,1.207680e+03
1,10,60,7.585323e+02
1,10,70,4.843405e+02
1,10,80,4.843405e+02
1,10,90,4.843405e+02
1,10,100,4.843405e+02
1,10,1,5.923067e+08
1,10,2,7.836516e+07
1,10,3,3.760832e+06
1,10,5,2.595668e+05
1,10,10,7.931443e+04
1,10,20,6.289088e+04
1,10,30,2.026455e+04
1,10,40,1.946026e+04
1,10,50,7.088142e+02
1,10,60,6.080193e+02
1,10,70,6.080193e+02
1,10,80,6.080193e+02
1,10,90,6.080193e+02
1,10,100,6.080193e+02
